month,week,sat,sun,sat_alt,sun_alt,weekdays,saturdays,sundays,dum_911_base,supersandy,summer_of_hell,end_close,mon,dummy_1,dummy_2,dummy_3,dummy_4,dummy_5,dummy_6,dummy_7,dummy_8,dummy_9,dummy_10,dummy_11,dummy_12,pop_hudson,real_fare,sun_x_avg,sat_x_avg,week_x_avg,man_hud,avg_wkdayholminor_tstile,avg_satholmajor_tstile,avg_sun_tstile,man_hud_opt,man_hud_pess,population_hud_opt,population_hud_pess,real_fare_q1,num_wkdayholminor,num_satholmajor,num_sun,total_days,,,
6/1/11,263255.5909,128292.5,104166.25,128293,104166,22,4,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,645.3284564,2.169574053,0,0,2292.818182,2447.69198,263255.5909,128292.5,104166.25,2447.635031,2447.69198,645.3284447,645.3284447,2.267640108,22,4,4,30,,,
7/1/11,260469.35,123426.8333,92308.4,123492,97441,21,5,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,646.0888466,2.163835867,0,0,0,2452.129604,260469.35,123426.8333,92308.4,2452.080987,2452.129604,646.0888445,646.0888445,2.263005666,20,6,5,31,,,
8/1/11,251151.4783,98044.5,62331.5,98045,62332,23,4,4,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,646.7109956,2.156099785,0,0,2501.304348,2455.746059,251151.4783,98044.5,62331.5,2455.724075,2455.746059,646.7110025,646.7110025,2.25966437,23,4,4,31,,,
9/1/11,263274.5714,123436.4,100009,130121,99347,22,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,647.2443324,2.151788601,0,0,952.9047619,2459.367068,263274.5714,123436.4,100009,2459.378933,2459.367068,647.2443453,647.2443453,2.257074521,21,5,4,30,,,
10/1/11,264716.6667,123129.8,100201.8,123130,117847,20,6,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,647.7616507,2.156160143,252.8333333,43.2,1512.55,2464.074852,264716.6667,123129.8,100201.8,2464.113101,2464.074852,647.7616646,647.7616646,2.254491874,21,5,5,31,,,
11/1/11,262479.45,123986,95457.25,123234,123865,21,5,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,648.3192048,2.162507972,0,0,91.84210526,2470.5489,262479.45,123986,95457.25,2470.594682,2470.5489,648.3192146,648.3192146,2.251353336,20,6,4,30,,,
12/1/11,252091.5238,130805.6667,92412,135025,95871,22,5,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,648.9070932,2.171304071,0,0,0,2477.857754,252091.5238,130805.6667,92412,2477.894046,2477.857754,648.9070986,648.9070986,2.247795776,21,6,4,31,,,
1/1/12,252769.35,106987.6667,86184,107208,92002,22,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,649.498875,2.162464604,0,0,0,2484.667222,252769.35,106987.6667,86184,2484.682129,2484.667222,649.4988819,649.4988819,2.24412772,20,6,5,31,,,
2/1/12,261032.75,115117.6,86594.25,114891,92480,21,4,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,650.0750874,2.154144276,0,0,451.95,2489.994024,261032.75,115117.6,86594.25,2489.980556,2489.994024,650.0751053,650.0751053,2.240648252,20,5,4,29,,,
3/1/12,267881.7727,129661.2,91947.75,129661,91948,22,5,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,650.6441789,2.140443929,0,314.4,1912.363636,2494.258531,267881.7727,129661.2,91947.75,2494.213709,2494.258531,650.6442103,650.6442103,2.237630381,22,5,4,31,,,
4/1/12,260698.7619,132474.5,88181,132475,88181,21,4,5,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,651.2215761,2.136525209,0,0,0,2498.232027,260698.7619,132474.5,88181,2498.156661,2498.232027,651.2216135,651.2216135,2.235338968,21,4,5,30,,,
5/1/12,261233.7727,121824,99555.5,129287,98039,23,4,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,651.8140496,2.133962921,0,0,0,2502.436402,261233.7727,121824,99555.5,2502.33698,2502.436402,651.8140791,651.8140791,2.233800601,22,5,4,31,,,
6/1/12,264730.8095,125922.6,105328.25,125923,105328,21,5,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,652.3937474,2.136042725,0,0,341.2380952,2506.395971,264730.8095,125922.6,105328.25,2506.292222,2506.395971,652.3937619,652.3937619,2.232095498,21,5,4,30,,,
7/1/12,264224,126706.4,97788.4,124534,104056,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,652.9241616,2.139348295,0,0,903.4285714,2509.385652,264224,126706.4,97788.4,2509.31244,2509.385652,652.9241643,652.9241643,2.229073827,21,5,5,31,,,
8/1/12,256134.5652,124031,100599.25,124031,100599,23,4,4,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,653.3801554,2.127059399,0,0,143.6521739,2510.977244,256134.5652,124031,100599.25,2510.975194,2510.977244,653.3801568,653.3801568,2.223964799,23,4,4,31,,,
9/1/12,267479.9474,125632.8333,103751.4,131997,102095,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,653.782076,2.118018181,0,0,0,2511.930058,267479.9474,125632.8333,103751.4,2512.008073,2511.930058,653.7820826,653.7820826,2.217465918,19,6,5,30,,,
10/1/12,232578.5217,137725.25,92079.25,137725,115443,22,5,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,654.1616415,2.120325472,0,0,163.7272727,2513.300283,232578.5217,137725.25,92079.25,2513.426172,2513.300283,654.1616527,654.1616527,2.21062531,23,4,4,31,,,
11/1/12,121710.05,59748.16667,37912.25,NA,NA,21,5,4,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,654.5443891,2.120258765,0,0,0,2515.96019,121710.05,59748.16667,37912.25,2516.072876,2515.96019,654.5443989,654.5443989,2.204456916,20,6,4,30,,,
12/1/12,185834.2,72759.33333,61082.2,NA,NA,21,5,5,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,654.9311314,2.126363116,0,0,0,2520.046374,185834.2,72759.33333,61082.2,2520.104726,2520.046374,654.9311349,654.9311349,2.199910631,20,6,5,31,,,
1/1/13,217107.381,84610.16667,61876.5,NA,NA,23,4,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,655.3164998,2.380404581,0,0,271.5714286,2525.511511,217107.381,84610.16667,61876.5,2525.506551,2525.511511,655.3164949,655.3164949,2.472654452,21,6,4,31,,,
2/1/13,233633.1579,87278.4,69437.5,NA,NA,20,4,4,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,655.6980469,2.367147802,0,0,0,2532.144747,233633.1579,87278.4,69437.5,2532.091924,2532.144747,655.6980343,655.6980343,2.473686477,19,5,4,28,,,
3/1/13,235594.8095,118285,79938,NA,NA,21,5,5,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,656.0850096,2.363872769,0,0,0,2539.081103,235594.8095,118285,79938,2538.989392,2539.081103,656.084993,656.084993,2.475840178,21,5,5,31,,,
4/1/13,247807.6364,122783.75,88547.5,NA,NA,22,4,4,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,656.4895455,2.369616982,0,0,880.4545455,2545.292066,247807.6364,122783.75,88547.5,2545.156245,2545.292066,656.4895317,656.4895317,2.47630909,22,4,4,30,,,
5/1/13,249228.4545,107112.4,92739.5,NA,NA,23,4,4,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,656.9156542,2.366815273,0,0,0,2550.101596,249228.4545,107112.4,92739.5,2549.91371,2550.101596,656.9156514,656.9156514,2.473165575,22,5,4,31,,,
6/1/13,252261.65,121761,97890.4,NA,NA,20,5,5,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,657.3347018,2.360910004,0,0,0,2554.243532,252261.65,121761,97890.4,2554.038763,2554.243532,657.334713,657.334713,2.468016382,20,5,5,30,,,
7/1/13,250018.2727,117458.4,87679.5,NA,NA,23,4,4,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,657.7098959,2.357102469,0,0,0,2558.804184,250018.2727,117458.4,87679.5,2558.672315,2558.804184,657.7099173,657.7099173,2.463329277,22,5,4,31,,,
8/1/13,245249.8182,120759.6,94318,NA,NA,22,5,4,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,658.0164692,2.354056136,0,0,277.7727273,2564.558697,245249.8182,120759.6,94318,2564.613789,2564.558697,658.0164926,658.0164926,2.460787222,22,5,4,31,,,
9/1/13,256737.85,117259.4,95625.6,NA,NA,21,4,5,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,658.2777547,2.346361178,0,113.5,0,2571.037555,256737.85,117259.4,95625.6,2571.296652,2571.037555,658.2777762,658.2777762,2.459064022,20,5,5,30,,,
10/1/13,256562.5652,125494.5,93437.75,NA,NA,22,5,4,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,658.5291105,2.359458939,48.8,0,0,2577.46008,256562.5652,125494.5,93437.75,2577.812882,2577.46008,658.5291327,658.5291327,2.456097452,23,4,4,31,,,
11/1/13,249878.9474,111531.1429,82784.5,NA,NA,20,6,4,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,658.7982151,2.356635403,0,0,35.61111111,2583.264299,249878.9474,111531.1429,82784.5,2583.516229,2583.264299,658.7982448,658.7982448,2.450552588,19,7,4,30,,,
12/1/13,232166.381,112703.2,85239.6,NA,NA,22,4,5,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,659.0820296,2.357487251,0,0,897.3809524,2588.763077,232166.381,112703.2,85239.6,2588.807532,2588.763077,659.0820673,659.0820673,2.443930729,21,5,5,31,,,
1/1/14,231390.2857,95553.83333,72751.75,NA,NA,23,4,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,659.3698353,2.59610125,0,0,83,2594.487985,231390.2857,95553.83333,72751.75,2594.349401,2594.487985,659.3698732,659.3698732,2.709339904,21,6,4,31,,,
2/1/14,232371.3158,110118.8,78641,NA,NA,20,4,4,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,659.6525927,2.601884418,0,0,739.2631579,2600.885667,232371.3158,110118.8,78641,2600.683876,2600.885667,659.6526178,659.6526178,2.706138758,19,5,4,28,,,
3/1/14,248144,110695,73949,NA,NA,21,5,5,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,659.9279774,2.592356455,0,0,0,2608.063052,248144,110695,73949,2607.870714,2608.063052,659.9279862,659.9279862,2.704964869,21,5,5,31,,,
4/1/14,252182.3636,112770.75,83101.25,NA,NA,22,4,4,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,660.1953439,2.592216859,0,0,555.4545455,2616.042138,252182.3636,112770.75,83101.25,2615.8491,2616.042138,660.1953458,660.1953458,2.704267711,22,4,4,30,,,
5/1/14,255112.7143,106410,91522,NA,NA,22,5,4,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,660.4574419,2.579911953,0,0,0,2624.683657,255112.7143,106410,91522,2624.430611,2624.683657,660.4574546,660.4574546,2.702919612,21,6,4,31,,,
6/1/14,259000.6667,112579.25,91968.2,NA,NA,21,4,5,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,660.7306015,2.578678018,0,20,0.333333333,2633.203268,259000.6667,112579.25,91968.2,2632.916389,2633.203268,660.7306323,660.7306323,2.701460839,21,4,5,30,,,
7/1/14,257111.8182,107378.6,80838.5,NA,NA,23,4,4,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,661.0345481,2.577218564,0,0,926.8636364,2640.655362,257111.8182,107378.6,80838.5,2640.479967,2640.655362,661.0345892,661.0345892,2.700845326,22,5,4,31,,,
8/1/14,249575.4762,104509,83146.8,NA,NA,21,5,5,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,661.381584,2.581394235,0,0,580.952381,2646.381045,249575.4762,104509,83146.8,2646.522755,2646.381045,661.381617,661.381617,2.701794379,21,5,5,31,,,
9/1/14,258150.1429,105559.8,82507.75,NA,NA,22,4,4,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,661.7543189,2.581404123,0,0,0,2650.868282,258150.1429,105559.8,82507.75,2651.357676,2650.868282,661.7543339,661.7543339,2.704105858,21,5,4,30,,,
10/1/14,259577.7391,105930.25,85194,NA,NA,22,5,4,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,662.1279394,2.587092131,0,0,0,2654.891752,259577.7391,105930.25,85194,2655.525531,2654.891752,662.1279397,662.1279397,2.707347889,23,4,4,31,,,
11/1/14,251945,101305.8571,79014.8,NA,NA,19,6,5,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,662.4834706,2.598243132,0,0,408,2659.077363,251945,101305.8571,79014.8,2659.498949,2659.077363,662.4834689,662.4834689,2.710946237,18,7,5,30,,,
12/1/14,236510,106840,85523.25,NA,NA,23,4,4,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,662.825291,2.611351131,0,0,925,2663.455944,236510,106840,85523.25,2663.47788,2663.455944,662.8252954,662.8252954,2.713756746,22,5,4,31,,,
1/1/15,227562.75,93332.85714,65719,88874,78640,22,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,663.1636174,2.869195475,0,0,0,2667.90955,227562.75,93332.85714,65719,2667.594102,2667.90955,663.1636279,663.1636279,2.985934139,20,7,4,31,,,
2/1/15,245119.6316,94641.8,69431,94726,74406,20,4,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,663.5064935,2.859632966,0,0,105.1578947,2672.311426,245119.6316,94641.8,69431,2671.902108,2672.311426,663.5065037,663.5065037,2.983559418,19,5,4,28,,,
3/1/15,250477.9091,107723,80340.6,107723,80341,22,4,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,663.85327,2.855150454,0,0,10.45454545,2676.499559,250477.9091,107723,80340.6,2676.147248,2676.499559,663.8532741,663.8532741,2.979265554,22,4,5,31,,,
4/1/15,257900.6818,122708.75,89893.5,122709,89894,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,664.2011244,2.851723733,0,0,453.4545455,2680.303124,257900.6818,122708.75,89893.5,2679.997585,2680.303124,664.2011188,664.2011188,2.974836169,22,4,4,30,,,
5/1/15,264202.45,114788.1667,95415.2,119435,94771,21,5,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,664.5479599,2.839631549,0,0,127.5,2683.719622,264202.45,114788.1667,95415.2,2683.349603,2683.719622,664.5479436,664.5479436,2.97161186,20,6,5,31,,,
6/1/15,266463.4545,116407.75,97615.25,116408,97615,22,4,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,664.8945829,2.834788652,0,0,588.2272727,2687.419864,266463.4545,116407.75,97615.25,2687.013467,2687.419864,664.8945588,664.8945588,2.969227919,22,4,4,30,,,
7/1/15,266461.5455,120634,91505,116885,100330,23,4,4,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,665.2425257,2.838185636,0,0,1031.318182,2692.242989,266461.5455,120634,91505,2692.027763,2692.242989,665.2425007,665.2425007,2.966900805,22,5,4,31,,,
8/1/15,258771.3333,119476.6,95663.6,119477,95664,21,5,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,665.5925849,2.83657838,0,0,522.952381,2698.719662,258771.3333,119476.6,95663.6,2699.024423,2698.719662,665.5925683,665.5925683,2.964188259,21,5,5,31,,,
9/1/15,268852.7619,118216.6,95914.25,124026,95727,22,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,665.9426149,2.830729475,0,0,188.9047619,2706.146658,268852.7619,118216.6,95914.25,2707.008768,2706.146658,665.9426106,665.9426106,2.961992664,21,5,4,30,,,
10/1/15,271628.8636,123323,93542.75,123323,117169,21,6,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,666.2897349,2.834756133,0,0,0,2713.512278,271628.8636,123323,93542.75,2714.579466,2713.512278,666.2897392,666.2897392,2.961546834,22,5,4,31,,,
11/1/15,266531.8421,112582.8333,92891.6,113984,114775,20,5,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,666.632393,2.840251677,0,0,0,2719.915337,266531.8421,112582.8333,92891.6,2720.583204,2719.915337,666.632397,666.632397,2.963430881,19,6,5,30,,,
12/1/15,247857.1818,115033.2,97921,125486,92981,23,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,666.9743544,2.851921205,0,0,577.5,2724.896709,247857.1818,115033.2,97921,2724.858748,2724.896709,666.974352,666.974352,2.965609572,22,5,4,31,,,
1/1/16,250484.3684,93650.42857,67581.4,87875,79155,21,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,667.3207136,2.847528443,0,0,0,2728.107779,250484.3684,93650.42857,67581.4,2727.492886,2728.107779,667.3207036,667.3207036,2.965383075,19,7,5,31,,,
2/1/16,259080.7,101432.6,77495.75,102088,81759,21,4,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,667.6744368,2.841710589,0,0,155.35,2729.585013,259080.7,101432.6,77495.75,2728.838546,2729.585013,667.6744223,667.6744223,2.960953861,20,5,4,29,,,
3/1/16,265123.4348,119979.25,82666.75,119979,82667,23,4,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,668.0299774,2.834832013,0,0,8.304347826,2730.905192,265123.4348,119979.25,82666.75,2730.313229,2730.905192,668.0299625,668.0299625,2.954125007,23,4,4,31,,,
4/1/16,269588.2857,117505.2,88256.5,117505,88257,21,5,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,668.3796605,2.82283936,0,0,536.1904762,2734.030177,269588.2857,117505.2,88256.5,2733.600579,2734.030177,668.3796496,668.3796496,2.947571122,21,5,4,30,,,
5/1/16,271904.3333,110346.6,88916.4,117629,87633,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,668.7181749,2.815410046,0,0,0,2740.181529,271904.3333,110346.6,88916.4,2739.735668,2740.181529,668.7181719,668.7181719,2.943185862,21,5,5,31,,,
6/1/16,277941.5909,120929.75,94236.75,120930,94237,22,4,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,669.0496648,2.809381833,0,0,4.772727273,2747.619619,277941.5909,120929.75,94236.75,2747.159287,2747.619619,669.0496686,669.0496686,2.939899979,22,4,4,30,,,
7/1/16,272429.85,109279.8333,91290.6,111618,92341,21,5,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,669.3806377,2.81103302,0,0,369.25,2753.86452,272429.85,109279.8333,91290.6,2753.663658,2753.86452,669.3806418,669.3806418,2.935924332,20,6,5,31,,,
8/1/16,269425.1739,97194.75,78344,NA,NA,23,4,4,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,669.716301,2.806372085,0,0,15.2173913,2757.299306,269425.1739,97194.75,78344,2757.773992,2757.299306,669.7162952,669.7162952,2.929920746,23,4,4,31,,,
9/1/16,277863.7143,104241.4,83959,NA,NA,22,4,4,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,670.05666,2.801684228,0,0,275.6190476,2759.759058,277863.7143,104241.4,83959,2760.94746,2759.759058,670.0566395,670.0566395,2.922290081,21,5,4,30,,,
10/1/16,273053.9524,99278.6,76732.4,NA,NA,20,6,5,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,670.4004192,2.800244959,116.6666667,8.4,375.45,2763.941857,273053.9524,99278.6,76732.4,2765.374226,2763.941857,670.4003867,670.4003867,2.913857104,21,5,5,31,,,
11/1/16,275303.25,105661.3333,79026.25,NA,NA,21,5,4,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,670.7455792,2.795335083,0,0,0.157894737,2771.618001,275303.25,105661.3333,79026.25,2772.497494,2771.618001,670.7455435,670.7455435,2.905509992,20,6,4,30,,,
12/1/16,258947.0476,101106.1667,76749.75,NA,NA,22,5,4,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,671.0873237,2.793039172,0,0,0,2780.846647,258947.0476,101106.1667,76749.75,2780.772635,2780.846647,671.0872937,671.0872937,2.898433145,21,6,4,31,,,
1/1/17,266693.25,98820.16667,78604.8,97010,85415,22,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,671.4201322,2.777384917,0,0,153.05,2788.759168,266693.25,98820.16667,78604.8,2787.908065,2788.759168,671.4201152,671.4201152,2.893868759,20,6,5,31,,,
2/1/17,266070.3158,112091.8,80353.75,110189,88224,20,4,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,671.7411465,2.769654452,7.2,0,207.2105263,2793.318096,266070.3158,112091.8,80353.75,2792.286416,2793.318098,671.7411475,671.7411475,2.89250589,19,5,4,28,,,
3/1/17,265085.3913,107578,77458.5,107578,77459,23,4,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,672.058158,2.770482506,0,10.75,1659.130435,2795.810605,265085.3913,107578,77458.5,2794.987195,2795.810606,672.058175,672.058175,2.892859411,23,4,4,31,,,
4/1/17,278387.45,121896.8,93565.2,121897,93565,20,5,5,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,672.3816201,2.766698203,431.8,0,10963.9,2798.355025,278387.45,121896.8,93565.2,2797.76413,2798.355025,672.3816435,672.3816435,2.892906687,20,5,5,30,,,
5/1/17,284091.6364,103471.8,92974,110589,89380,23,4,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,672.7168108,2.764273835,0,0,0,2802.482385,284091.6364,103471.8,92974,2801.901661,2802.48238,672.7168273,672.7168273,2.891072219,22,5,4,31,,,
6/1/17,288210.9091,124222.75,98632.5,124223,98633,22,4,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,673.0483056,2.759304303,0,0,5,2807.374493,288210.9091,124222.75,98632.5,2806.807082,2807.374486,673.048315,673.048315,2.88756925,22,4,4,30,,,
7/1/17,279219,116646.8333,94802.6,118351,97023,21,5,5,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,673.3555041,2.765635084,0,10.2,18275.2,2811.625851,279219,116646.8333,94802.6,2811.418403,2811.625851,673.355524,673.355524,2.883058055,20,6,5,31,,,
8/1/17,272890.3478,119618.5,94766.5,119619,94767,23,4,4,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,673.6246102,2.75939674,0,0,24107.82609,2814.252097,272890.3478,119618.5,94766.5,2814.926719,2814.252115,673.6246644,673.6246644,2.878071209,23,4,4,31,,,
9/1/17,292579.2,120137.6667,95157.25,124152,96139,21,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,673.8690436,2.745071447,326.8,0,841.9,2815.953404,292579.2,120137.6667,95157.25,2817.535474,2815.95343,673.8691184,673.8691184,2.872645298,20,6,4,30,,,
10/1/17,293285.6364,129132,89989.8,129132,110852,21,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,674.1090283,2.75,43.66666667,0,26.19047619,2817.851081,293285.6364,129132,89989.8,2819.7012,2817.851081,674.1090609,674.1090609,2.866694925,22,4,5,31,,,
11/1/17,289539.65,114253.8333,87081,115540,117904,21,5,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,674.3605933,2.75,0,0,127.7368421,2820.816219,289539.65,114253.8333,87081,2821.88668,2820.816154,674.3605041,674.3605041,2.860257723,20,6,4,30,,,
12/1/17,265352.75,106297,91394.4,114860,86743,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,674.6229883,2.75,0,0,166.15,2824.71905,265352.75,106297,91394.4,2824.579715,2824.718953,674.6228089,674.6228089,2.853853171,20,6,5,31,,,
1/1/18,266394.1905,98564.66667,70543,100394,78664,23,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,674.8912681,2.75,130.3333333,271.25,220.1904762,2829.179589,266394.1905,98564.66667,70543,2828.274357,2829.179589,674.8911731,674.8911731,2.848111691,21,6,4,31,,,
2/1/18,279687.2632,104365.4,73607.75,101733,81866,20,4,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,675.1611067,2.75,746,0,6.263157895,2833.898322,279687.2632,104365.4,73607.75,2833.270053,2833.898568,675.1613176,675.1613176,2.843443405,19,5,4,28,,,
3/1/18,262112.9091,118684.6,83404,118685,83404,22,5,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,675.4306542,2.75,0,0,2874,2838.897621,262112.9091,118684.6,83404,2839.087825,2838.897984,675.4310546,675.4310546,2.839414087,22,5,4,31,,,
4/1/18,284022.3333,127001.75,85515.8,127002,85516,21,4,5,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,675.6986798,2.75,0,0,261.047619,2844.280329,284022.3333,127001.75,85515.8,2845.054087,2844.280329,675.6987194,675.6987194,2.835386163,21,4,5,30,,,
5/1/18,291747,111373.4,84873,116301,86231,23,4,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,675.9655489,2.75,0,0,0.363636364,2849.972492,291747,111373.4,84873,2850.557009,2849.971574,675.9645625,675.9645625,2.830929197,22,5,4,31,,,
6/1/18,291024.5714,119846.8,98296,119847,98296,21,5,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,676.238012,2.75,0,0,0,2855.192964,291024.5714,119846.8,98296,2855.231778,2855.191609,676.2364967,676.2364967,2.826414329,21,5,4,30,,,
7/1/18,281680.1429,108609.4,79581.6,NA,NA,22,4,5,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,676.5244159,2.75,NA,NA,NA,2858.983804,281680.1429,108609.4,79581.6,2858.775335,2858.983804,676.5243501,676.5243501,2.82240659,21,5,5,31,,,
8/1/18,275404.7391,98026.75,79257.5,NA,NA,23,4,4,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,676.830822,2.75,NA,NA,NA,2860.806986,275404.7391,98026.75,79257.5,2861.190843,2860.810411,676.8351789,676.8351789,2.819307215,23,4,4,31,,,
9/1/18,289028.6842,107847.8333,80417.4,NA,NA,20,5,5,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,677.15415,2.75,NA,NA,NA,2861.804158,289028.6842,107847.8333,80417.4,2863.706355,2861.809215,677.1649508,677.1649508,2.816885205,19,6,5,30,,,
10/1/18,295574.1304,100914.75,78066.75,NA,NA,22,5,4,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,677.4890343,2.75,NA,NA,NA,2863.536885,295574.1304,100914.75,78066.75,2867.856148,2863.536885,677.5068615,677.5068615,2.814755115,23,4,4,31,,,
11/1/18,282558.75,107791.6667,88760.5,111519,113625,21,5,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,677.8306575,2.75,NA,NA,NA,2867.075842,282558.75,107791.6667,88760.5,2874.605426,2867.06306,677.8550221,677.8550221,2.812528436,20,6,4,30,,,
12/1/18,258210.2,120760,92490.8,131000,88669,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,678.1763952,2.75,NA,NA,NA,2871.528139,258210.2,120760,92490.8,2882.643105,2871.509265,678.2072062,678.2072062,2.809795948,20,6,5,31,,,
1/1/19,272332.1429,85226.66667,62358.75,NA,NA,23,4,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,678.5241714,2.75,NA,NA,NA,2875.509994,272332.1429,85226.66667,62358.75,2890.08903,2875.509994,678.5621026,678.5621026,2.806146185,21,6,4,31,,,
