"","man_hud","cpi","pop_hudson","man_hud_covid","cpi_2020_06","regional_emp","manhattan_baseline","hudson_baseline","region_pess","region_opt","man_hud_pess","man_hud_opt","cpi_2020_08","manhattan_base_2020_10","hudson_base_2020_10","pop_hudson_2020_10","cpi_2020_10","man_hud_2020_10","pop_hudson_2020_06","month"
"Nov 2009",2361.15584155551,239.738735950781,631.51544304623,2361.15548384336,217.282149357715,8030.39540692852,2122.76600896296,238.39550405317,8030.39540692852,8030.39540692852,2361.16151332437,2361.16151332437,217.282130640069,2124.34565460138,238.303785618964,631.524996805939,217.282130640069,2362.64943980552,631.524984513273,2009-11-01
"Dec 2009",2364.69285166709,240.112089494088,632.121020010974,2364.69306719822,217.377009918026,8031.28425232456,2126.13543033432,238.561023347107,8031.28425232456,8031.28425232456,2364.69645381573,2364.69645381573,217.376980612786,2127.70305977734,238.501332034086,632.132650051224,217.376980612786,2366.20439150957,632.132637943387,2009-12-01
"Jan 2010",2369.545906,240.3206,632.7342614,2369.545906,217.374,8040.529,2130.598696,238.951157,8040.529,8040.529,2369.549853,2369.549853,217.374,2131.923136,238.8783431,632.7477456,217.374,2370.801479,632.7477313,2010-01-01
"Feb 2010",2375.04179366476,240.362567320298,633.347654364617,2375.0397156863,217.329762716536,8058.84236210666,2135.64077611919,239.407329704322,8058.84236210666,8058.84236210666,2375.04810581164,2375.04810581164,217.329850903295,2136.49869171668,239.243483006571,633.362828845724,217.329850903295,2375.74217486587,633.362807906647,2010-02-01
"Mar 2010",2379.74443355263,240.292133233545,633.941199838286,2379.73992570347,217.289840355853,8077.70204415619,2140.04094594407,239.714174849689,8077.70204415619,8077.70204415619,2379.75512081927,2379.75512081927,217.290043503206,2140.34995527556,239.436022884571,633.957624899068,217.290043503206,2379.78597850091,633.957599142351,2010-03-01
"Apr 2010",2382.027027,240.1774,634.4917772,2382.021894,217.297,8086.277,2142.402057,239.642128,8086.277,8086.277,2382.044185,2382.044185,217.2973,2142.25401,239.3028856,634.5086538,217.2973,2381.556896,634.5086334,2010-04-01
"May 2010",2381.00339619283,240.091746619878,634.993496524929,2381.00084881882,217.390503479845,8077.78595945959,2141.95993426396,239.068606399912,8077.78595945959,8077.78595945959,2381.02854050312,2381.02854050312,217.39084722823,2141.59133256894,238.773135821418,635.009865403753,217.39084722823,2380.36446865693,635.009865200876,2010-05-01
"Jun 2010",2378.74984671502,240.129659053215,635.509390672924,2378.75149958049,217.595591621527,8061.64675623592,2140.48229651906,238.2989540171,8061.64675623592,8061.64675623592,2378.78125016646,2378.78125016646,217.595930559577,2140.15597308341,238.104405427628,635.524928826583,217.595930559577,2378.2603785609,635.524953579806,2010-06-01
"Jul 2010",2378.083305,240.3909,636.1197232,2378.088426,217.934,8051.327,2140.369836,237.7454965,8051.327,8051.327,2378.115332,2378.115332,217.9343,2140.345375,237.6364681,636.134943,217.9343,2377.981843,636.1349837,2010-07-01
"Aug 2010",2381.1395105269,240.939875829818,636.878966291219,2381.14566892732,218.417556697417,8056.58813338832,2143.4498570472,237.714212251587,8056.58813338832,8056.58813338832,2381.16406884253,2381.16406884253,218.417793517116,2143.95044300757,237.622927652203,636.894973831854,218.417793517116,2381.57337058049,636.895011567624,2010-08-01
"Sep 2010",2387.32945495768,241.699567590634,637.738426647801,2387.33511375236,219.018459824709,8072.36693090009,2149.25611242413,238.08569069302,8072.36693090009,8072.36693090009,2387.34180284822,2387.34180284822,219.018600925156,2150.33592672416,237.972708427135,637.755955135344,219.018600925156,2388.30863518143,637.755976560651,2010-09-01
"Oct 2010",2395.382943,242.5576,638.6236196,2395.388107,219.699,8089.894,2156.748967,238.634174,8089.894,8089.894,2395.383141,2395.383141,219.699,2158.260037,238.5085649,638.6427877,219.699,2396.768602,638.6427889,2010-10-01
"Nov 2010",2404.1204303292,243.417516727513,639.475394184265,2404.12613065708,220.42897343419,8102.5107292093,2164.93594154723,239.176722301148,8102.5107292093,8102.5107292093,2404.11266412672,2404.11266412672,220.428793518117,2166.57245832666,239.079005503104,639.495832079938,220.428793518117,2405.65146387293,639.495816969366,2010-11-01
"Dec 2010",2412.72497649132,244.24653725092,640.295934261802,2412.73120855825,221.20819870927,8112.00163127489,2173.0131804511,239.701667536749,8112.00163127489,8112.00163127489,2412.71484844068,2412.71484844068,221.207884258321,2174.48876976074,239.635554497165,640.317287887599,221.207884258321,2414.12432419489,640.317261803521,2010-12-01
"Jan 2011",2420.470292,245.0278,641.1027574,2420.4755,222.044,8122.262,2180.223984,240.2401596,8122.262,8122.262,2420.464144,2420.464144,222.0437,2181.316024,240.1554901,641.1248145,222.0437,2421.471514,641.1247826,2011-01-01
"Feb 2011",2426.85554182294,245.751349852719,641.912504560605,2426.85726577764,222.929031047301,8136.06783866329,2186.0598794305,240.79999819567,8136.06783866329,8136.06783866329,2426.85987768759,2426.85987768759,222.928947225225,2186.62817031536,240.615584383528,641.935262118761,222.928947225225,2427.24375470554,641.935229614166,2011-02-01
"Mar 2011",2432.28170874375,246.434857479765,642.738310282772,2432.27917268136,223.797263856732,8151.71798844485,2191.00530177151,241.295582274801,8151.71798844485,8151.71798844485,2432.30088368538,2432.30088368538,223.797447226751,2191.06674426997,240.99058483606,642.762244243894,223.797447226751,2432.05732926126,642.762217332675,2011-03-01
"Apr 2011",2437.37523,247.1029,643.5924325,2437.369989,224.568,8166.392,2195.792913,241.6179606,8166.392,8166.392,2437.410873,2437.410873,224.5683,2195.540178,241.2547328,643.6185652,224.5683,2436.794911,643.6185513,2011-04-01
"May 2011",2442.58316115679,247.76634682457,644.473853928865,2442.57838708416,225.180717191415,8177.91932354487,2200.93103202703,241.702441868021,8177.91932354487,8177.91932354487,2442.63347341917,2442.63347341917,225.180854618016,2200.68398070816,241.399199847966,644.503250600569,225.180854618016,2442.08318060119,644.503256685076,2011-05-01
"Jun 2011",2447.63503108926,248.381236533728,645.328456418224,2447.63265553117,225.655597715658,8186.72900753837,2206.03060549992,241.661374512196,8186.72900753837,8186.72900753837,2447.69197985485,2447.69197985485,225.655456464308,2206.04196986312,241.482878473412,645.360211214609,225.655456464308,2447.52484813047,645.360237154671,2011-06-01
"Jul 2011",2452.080987,248.8899,646.0888466,2452.080987,226.033,8193.9,2210.478237,241.6513669,8193.9,8193.9,2452.129604,2452.129604,226.0327,2210.88504,241.5815914,646.1195791,226.0327,2452.466631,646.119616,2011-07-01
"Aug 2011",2455.72407454987,249.257925811962,646.710995590599,2455.72493766345,226.355618705555,8200.86008937938,2213.9542613132,241.791798061873,8200.86008937938,8200.86008937938,2455.74605948754,2455.74605948754,226.355441710117,2214.78114577789,241.75358875794,646.735678397476,226.355441710117,2456.5347341119,646.735711275154,2011-08-01
"Sep 2011",2459.37893323258,249.543933422364,647.244332444336,2459.37951774953,226.675493428788,8210.43242584617,2217.31393804365,242.053129680119,8210.43242584617,8210.43242584617,2459.36706771005,2459.36706771005,226.675586175278,2218.48648235163,241.986830303627,647.259601579156,226.675586175278,2460.473312328,647.259620085683,2011-09-01
"Oct 2011",2464.113101,249.8298,647.7616507,2464.113101,227.047,8225.789,2221.706258,242.3685941,8225.789,8225.789,2464.074852,2464.074852,227.0473,2223.054305,242.2517032,647.7666332,227.0473,2465.306008,647.7666343,2011-10-01
"Nov 2011",2470.59468212517,250.178079557211,648.319204849479,2470.59445085458,227.498993171549,8248.31791153015,2227.86050834978,242.688391336335,8248.31791153015,8248.31791153015,2470.54889966769,2470.54889966769,227.499285948923,2229.14823443953,242.528655294346,648.314980683596,227.499285948923,2471.67688961784,648.314967636528,2011-11-01
"Dec 2011",2477.89404616564,250.574033480521,648.90709319703,2477.89388954479,227.958243384008,8272.27169648441,2234.82716169589,243.030592082146,8272.27169648441,8272.27169648441,2477.85775393462,2477.85775393462,227.958391427175,2235.87335313777,242.83837717134,648.894542928028,227.958391427175,2478.71173022422,648.894521213712,2011-12-01
"Jan 2012",2484.682129,250.9836,649.498875,2484.682129,228.326,8290.119,2241.236987,243.4302347,8290.119,8290.119,2484.667222,2484.667222,228.326,2241.945109,243.2116201,649.4781417,228.326,2485.156729,649.478118,2012-01-01
"Feb 2012",2489.98055583829,251.373348551787,650.075087381855,2489.98061780706,228.537408608246,8296.75059783328,2246.09093069506,243.903092859449,8296.75059783328,8296.75059783328,2489.99402387869,2489.99402387869,228.537358938634,2246.45390816768,243.663909509118,650.045757112582,228.537358938634,2490.11781752783,650.045738612066,2012-02-01
"Mar 2012",2494.21370921602,251.712373396294,650.644178930512,2494.21375118245,228.663199701848,8296.74578821628,2249.87064909877,244.387881457967,8296.74578821628,8296.74578821628,2494.2585308478,2494.2585308478,228.663170338248,2249.98998972693,244.149867466571,650.60600266429,228.663170338248,2494.13985699737,650.605994259473,2012-03-01
"Apr 2012",2498.156661,251.9704,651.2215761,2498.156661,228.808,8297.106,2253.427976,244.8040507,8297.106,8297.106,2498.232027,2498.232027,228.808,2253.518551,244.6088902,651.1746502,228.808,2498.127441,651.1746538,2012-04-01
"May 2012",2502.33697989199,252.143926235641,651.814049630507,2502.33696328751,229.055631654724,8302.92795639598,2257.33496705515,245.101434899939,8302.92795639598,8302.92795639598,2502.43640237308,2502.43640237308,229.05562644469,2257.67711611194,244.997609513623,651.758717736445,229.05562644469,2502.67472549303,651.758731904093,2012-05-01
"Jun 2012",2506.29222193328,252.336539600972,652.393747406851,2506.29221068841,229.406698549343,8311.68955805792,2261.04456539055,245.351404811916,8311.68955805792,8311.68955805792,2506.3959707853,2506.3959707853,229.406679071687,2261.79251639896,245.341599517935,652.330207977777,229.406679071687,2507.13411589742,652.330226492843,2012-06-01
"Jul 2012",2509.31244,252.6786,652.9241616,2509.31244,229.841,8318.964,2263.729936,245.6557153,8318.964,8318.964,2509.385652,2509.385652,229.841,2264.86391,245.6836699,652.8523698,229.841,2510.54758,652.8523813,2012-07-01
"Aug 2012",2510.97519411223,253.259068727869,653.380155385003,2510.97519856139,230.335657365448,8321.86124324945,2264.90030230655,246.076941037091,8321.86124324945,8321.86124324945,2510.97724403638,2510.97724403638,230.33573898631,2266.25859771786,246.047407254908,653.299890223118,230.33573898631,2512.30600516669,653.299881853042,2012-08-01
"Sep 2012",2512.00807286569,254.001312644265,653.782075953199,2512.00807587874,230.857080174857,8323.63831288541,2265.40912145016,246.520935931409,8323.63831288541,8323.63831288541,2511.93005793695,2511.93005793695,230.85727633797,2266.81645101058,246.37950580984,653.693208843123,230.85727633797,2513.19595707962,653.693180854343,2012-09-01
"Oct 2012",2513.426172,254.7873,654.1616415,2513.426172,231.369,8329.089,2266.445909,246.8543737,8329.089,8329.089,2513.300283,2513.300283,231.3693,2267.745484,246.6074367,654.0642034,231.3693,2514.352921,654.0641728,2012-10-01
"Nov 2012",2516.07287621463,255.500232186211,654.544389103554,2516.07287502248,231.828257402,8341.70203356916,2268.96921023716,246.990979544289,8341.70203356916,8341.70203356916,2515.96018974063,2515.96018974063,231.828613906366,2270.03479957216,246.693110470449,654.438534011822,231.828613906366,2516.72791035873,654.438527628183,2012-11-01
"Dec 2012",2520.10472604841,256.028243155305,654.931131372948,2520.10472524107,232.164128899378,8359.74589410418,2273.01368929031,247.032684603192,8359.74589410418,8359.74589410418,2520.046373541,2520.046373541,232.164485946806,2273.79785566985,246.73619530567,654.816990308993,232.164485946806,2520.53405126558,654.817017045343,2012-12-01
"Jan 2013",2525.506551,256.2607,655.3164998,2525.506551,232.299,8380.184,2278.38304,247.1284715,8380.184,8380.184,2525.511511,2525.511511,232.2993,2278.929199,246.8707988,655.1941443,232.2993,2525.799998,655.1941882,2013-01-01
"Feb 2013",2532.09192402924,256.153787712468,655.698046934112,2532.09192434867,232.204275989512,8400.22988173308,2284.75371311517,247.391034685752,8400.22988173308,8400.22988173308,2532.14474740847,2532.14474740847,232.204468351187,2285.17753006755,247.195742844776,655.567472081445,232.204468351187,2532.37327295393,655.567500552744,2013-02-01
"Mar 2013",2538.98939194068,255.930962882666,656.08500955501,2538.98939215701,232.047441264669,8418.09751810535,2291.29318701826,247.78791592249,8418.09751810535,8418.09751810535,2539.08110282499,2539.08110282499,232.047516911843,2291.70816456931,247.668706519333,655.946066102388,232.047516911843,2539.37687096919,655.946062812436,2013-03-01
"Apr 2013",2545.156245,255.8825,656.4895455,2545.156245,232.045,8432.251,2297.041697,248.2503688,8432.251,8432.251,2545.292066,2545.292066,232.045,2297.540572,248.2120832,656.3419229,232.045,2545.752655,656.341896,2013-04-01
"May 2013",2549.91371040913,256.207739186137,656.915654245182,2549.91371032354,232.345712714024,8442.09077283177,2301.39028726509,248.711308142331,8442.09077283177,8442.09077283177,2550.10159584767,2550.10159584767,232.34570898518,2302.04621919465,248.746341702295,656.758980217953,232.34570898518,2550.79256075145,656.75895527195,2013-05-01
"Jun 2013",2554.03876311483,256.742283091808,657.334701821828,2554.03876305686,232.827365301207,8450.76270014115,2305.13323767373,249.110293710555,8450.76270014115,8450.76270014115,2554.24353193685,2554.24353193685,232.82738344286,2306.00456234924,249.184252598481,657.168940625902,232.82738344286,2555.18881493177,657.168932327138,2013-06-01
"Jul 2013",2558.672315,257.2308,657.7098959,2558.672315,233.3,8462.349,2309.415637,249.3885465,8462.349,8462.349,2558.804184,2558.804184,233.3,2310.547055,249.4366619,657.5354479,233.3,2559.983717,657.535453,2013-07-01
"Aug 2013",2564.61378896383,257.496525913351,658.016469211085,2564.61378898677,233.625465746983,8479.36043434719,2315.05583245408,249.502864100479,8479.36043434719,8479.36043434719,2564.55869683044,2564.55869683044,233.625366078461,2316.45820459828,249.446324086781,657.834054702299,233.625366078461,2565.90452881804,657.834056952047,2013-08-01
"Sep 2013",2571.29665197042,257.676967713067,658.277754731754,2571.29665198595,233.872838271245,8498.02194058938,2321.56520499054,249.472350479736,8498.02194058938,8498.02194058938,2571.03755546468,2571.03755546468,233.872612279683,2323.13473425596,249.283627512671,658.087949238449,233.872612279683,2572.4183618593,658.087939153087,2013-09-01
"Oct 2013",2577.812882,257.9882,658.5291105,2577.812882,234.163,8512.987,2328.128394,249.3316862,8512.987,8512.987,2577.46008,2577.46008,234.1627,2329.626421,249.050869,658.3322286,234.1627,2578.67729,658.3322084,2013-10-01
"Nov 2013",2583.5162291429,258.571949753051,658.7982151327,2583.51622913676,234.584313186931,8520.83567496457,2334.13253640004,249.131763044643,8520.83567496457,8520.83567496457,2583.26429923795,2583.26429923795,234.584048923197,2335.2470664122,248.847156046877,658.594336421,234.584048923197,2584.09422234674,658.594317034675,2013-11-01
"Dec 2013",2588.80753192947,259.272553463332,659.082029562268,2588.80753192531,235.095059391592,8525.85435231623,2339.77475921598,248.988317681613,8525.85435231623,8525.85435231623,2588.76307679705,2588.76307679705,235.094911882855,2340.3665702936,248.758838854538,658.871102505488,235.094911882855,2589.12540892737,658.871091579033,2013-12-01
"Jan 2014",2594.349401,259.86,659.3698353,2594.349401,235.621,8534.256,2345.454687,249.033298,8534.256,8534.256,2594.487985,2594.487985,235.621,2345.618857,248.8690783,659.1517032,235.621,2594.487935,659.1517021,2014-01-01
"Feb 2014",2600.68387616822,260.167393592962,659.652592687744,2600.68387616987,236.099911134921,8550.49827320188,2351.52850635313,249.3571609728,8550.49827320188,8550.49827320188,2600.88566732884,2600.88566732884,236.100045636157,2351.5382899751,249.231427003488,659.426965561849,236.100045636157,2600.76971664682,659.426970498141,2014-02-01
"Mar 2014",2607.87071394137,260.28029991509,659.927977389546,2607.87071394248,236.517627866094,8572.01757607169,2358.17865207151,249.884399908629,8572.01757607169,8572.01757607169,2608.06305190272,2608.06305190272,236.517866114826,2358.2609890141,249.781004558065,659.694319491452,236.517866114826,2608.04199324608,659.694326008561,2014-03-01
"Apr 2014",2615.8491,260.3474,660.1953439,2615.8491,236.872,8594.495,2365.544121,250.4980172,8594.495,8594.495,2616.042138,2616.042138,236.8723,2365.823513,250.4233223,659.9528456,236.8723,2616.246835,659.9528497,2014-04-01
"May 2014",2624.43061122121,260.477249949174,660.457441857065,2624.43061122078,237.15882005116,8614.48493593152,2373.58211248369,251.101544723413,8614.48493593152,8614.48493593152,2624.68365689109,2624.68365689109,237.15913519884,2374.1013242429,251.074073946576,660.205381679752,237.15913519884,2625.17539791779,660.205380232019,2014-05-01
"Jun 2014",2632.91638926805,260.617906135567,660.730601472144,2632.91638926776,237.365651366255,8632.03497302675,2381.52263586838,251.680632291283,8632.03497302675,8632.03497302675,2633.20326781434,2633.20326781434,237.365956991175,2382.32549876113,251.689682739129,660.469794247225,237.365956991175,2634.01518123649,660.469786627464,2014-06-01
"Jul 2014",2640.479967,260.6773,661.0345481,2640.479967,237.478,8648.066,2388.413903,252.2414592,8648.066,8648.066,2640.655362,2640.655362,237.4783,2389.566016,252.2367543,660.767707,237.4783,2641.80277,660.7676955,2014-07-01
"Aug 2014",2646.52275520616,260.585732536268,661.381583976588,2646.52275520625,237.473401253029,8663.40416825714,2393.59637471208,252.784670459471,8663.40416825712,8663.40416825713,2646.38104532898,2646.38104532898,237.473717272185,2395.13867560881,252.693666569463,661.112753563586,237.473717272185,2647.83234179308,661.112742288597,2014-08-01
"Sep 2014",2651.35767639388,260.36298295005,661.754318862622,2651.35767639391,237.297507409628,8678.49667996957,2397.57950778834,253.28877393365,8678.49667996954,8678.49667996956,2650.86828228442,2650.86828228442,237.297835550102,2399.34255805253,253.085886759495,661.486607275204,237.297835550102,2652.42844436355,661.486597733437,2014-09-01
"Oct 2014",2655.525531,260.0512,662.1279394,2655.525531,236.888,8693.696,2401.165008,253.7267432,8693.696,8693.696,2654.891752,2654.891752,236.8883,2402.722564,253.4506544,661.8629514,236.8883,2656.173218,661.8629414,2014-10-01
"Nov 2014",2659.49894917633,259.70602360946,662.483470603247,2659.49894917642,236.246278640429,8709.19735400282,2404.98988407536,254.087478479443,8709.19735400288,8709.19735400284,2659.07736327445,2659.07736327443,236.246488305013,2405.78467272924,253.818159779274,662.221477425161,236.246488305013,2659.60283231728,662.221462650627,2014-11-01
"Dec 2014",2663.47787993424,259.437058360529,662.825290977372,2663.47787993441,235.628615291528,8724.56701079876,2409.03235657088,254.423586566714,8724.56701079885,8724.56701079879,2663.45594356653,2663.45594356651,235.628708215821,2408.87917795472,254.190396219188,662.565909726034,235.628708215821,2663.06957423525,662.565890035087,2014-12-01
"Jan 2015",2667.594102,259.3674,663.1636174,2667.594102,235.355,8739.214,2413.105949,254.8036009,8739.214,8739.214,2667.90955,2667.90955,235.355,2412.317452,254.5623078,662.9059809,235.355,2666.87976,662.9059619,2015-01-01
"Feb 2015",2671.90210823665,259.57383969256,663.506493514124,2671.90210823619,235.640299000073,8752.80374906483,2417.04083150496,255.270594489423,8752.8037490646,8752.80374906476,2672.31142586951,2672.31142586955,235.640266544804,2416.26355184458,254.934313861587,663.249452409841,235.640266544803,2671.19786582667,663.249443068151,2015-02-01
"Mar 2015",2676.14724805435,259.947950274499,663.853270024189,2676.14724805366,236.278883276109,8766.02727683547,2420.73376074298,255.76579863283,8766.02727683512,8766.02727683536,2676.49955915318,2676.49955915325,236.27886121624,2420.29227309158,255.328734782274,663.596201179922,236.27886121624,2675.62100780657,663.596204266959,2015-03-01
"Apr 2015",2679.997585,260.335,664.2011244,2679.997585,236.96,8779.832,2424.09814,256.2049842,8779.832,8779.832,2680.303124,2680.303124,236.96,2423.831096,255.7733662,663.944133,236.96,2679.604462,663.9441427,2015-04-01
"May 2015",2683.34960295112,260.617473175854,664.547959899513,2683.34960295287,237.43600684076,8794.86631640444,2427.17644534921,256.543176677679,8794.86631640532,8794.86631640472,2683.71962195121,2683.71962195103,237.436015886142,2426.61252396649,256.289803648451,664.291501046584,237.436015886143,2682.90232745008,664.291506021211,2015-05-01
"Jun 2015",2687.01346710762,260.826718319255,664.894582933281,2687.01346711021,237.711703455888,8810.58254852611,2430.52744401276,256.892420020485,8810.58254852741,8810.58254852653,2687.41986411706,2687.41986411679,237.711709882183,2429.58915293823,256.874842244309,664.63794804317,237.711709882184,2686.46399513107,664.637943685968,2015-06-01
"Jul 2015",2692.027763,261.0313,665.2425257,2692.027763,237.855,8826.134,2434.838976,257.4040128,8826.134,8826.134,2692.242989,2692.242989,237.855,2434.018602,257.519077,664.9834641,237.855,2691.537679,664.9834556,2015-07-01
"Aug 2015",2699.02442318108,261.270171307727,665.592584861896,2699.02442317453,237.921488451699,8840.94802235436,2440.53170709818,258.187954940599,8840.94802235107,8840.9480223533,2698.71966225154,2698.71966225222,237.921484725441,2440.65704610425,258.22303781868,665.327889577895,237.921484725438,2698.88008381743,665.327888506261,2015-08-01
"Sep 2015",2707.00876829296,261.463839411444,665.942614935283,2707.00876828329,237.917488085525,8855.54815868981,2446.957606206,259.189051777824,8855.54815868496,8855.54815868825,2706.14665811934,2706.14665812034,237.917484440216,2448.25488367403,259.026994166417,665.670465839992,237.917484440211,2707.28187755805,665.670476496579,2015-09-01
"Oct 2015",2714.579466,261.5032,666.2897349,2714.579466,237.837,8870.732,2453.201468,260.31081,8870.732,8870.732,2713.512278,2713.512278,237.837,2455.061069,259.9811504,666.0102845,237.837,2715.042219,666.0103005,2015-10-01
"Nov 2015",2720.58320376898,261.336945296942,666.632392982532,2720.58320379343,237.699965278368,8886.76866825213,2458.46712662842,261.448211026587,8886.76866826439,8886.76866825608,2719.91533748703,2719.91533748448,237.699971138019,2459.7119387276,261.084505180528,666.347235360351,237.699971138032,2720.79644353941,666.347243046335,2015-11-01
"Dec 2015",2724.85874827613,261.144953664599,666.974354395958,2724.85874831223,237.630084942753,8901.81340930731,2462.43457412622,262.462135201557,8901.81340932542,8901.81340931314,2724.89670896119,2724.89670895742,237.630093097695,2462.39335892122,262.131234386323,666.684400978346,237.630093097714,2724.52459304416,666.684393068457,2015-12-01
"Jan 2016",2727.492886,261.1649,667.3207136,2727.492886,237.777,8913.493,2464.902842,263.2049376,8913.493,8913.493,2728.107779,2728.107779,237.777,2463.678578,262.8643082,667.0256621,237.777,2726.542886,667.0256411,2016-01-01
"Feb 2016",2728.83854622445,261.555569726728,667.674436830195,2728.8385461332,238.23324302742,8920.65448982224,2465.97272972145,263.612284223417,8920.65448977647,8920.65448980751,2729.5850130966,2729.58501310612,238.233223315075,2464.27906672609,263.151716403646,667.372842099217,238.233223315027,2727.43078287674,667.372818119508,2016-02-01
"Mar 2016",2730.31322945439,262.160190374604,668.02997742533,2730.31322931966,238.862912884203,8927.02601889584,2466.95210862247,263.953084778915,8927.02601882825,8927.02601887409,2730.90519240631,2730.90519242037,238.862883909744,2465.45918523369,263.361527177186,667.719534861441,238.862883909675,2728.82071208016,667.71951688515,2016-03-01
"Apr 2016",2733.600579,262.7431,668.3796605,2733.600579,239.473,8937.556,2469.450618,264.5795599,8937.556,8937.556,2734.030177,2734.030177,239.473,2468.621516,263.9868283,668.0572769,239.473,2732.608344,668.0572706,2016-04-01
"May 2016",2739.73566777765,263.134579499847,668.718174944833,2739.73566811819,239.919951500838,8955.36907616256,2474.44488441169,265.736645146408,8955.36907633338,8955.36907621753,2740.18152905249,2740.18152901694,239.92003560168,2474.53788703471,265.359465549327,668.381287368706,239.920035601857,2739.89735250916,668.381294760816,2016-05-01
"Jun 2016",2747.15928712853,263.428681133283,669.049664754575,2747.15928763138,240.258041298215,8976.2948114057,2480.379483458,267.240135782788,8976.29481165793,8976.29481148688,2747.61961915434,2747.61961910185,240.258237929996,2481.45710847738,267.166316693828,668.701515983299,240.258237930257,2748.62342541301,668.701534039091,2016-06-01
"Jul 2016",2753.663658,263.7854,669.3806377,2753.663658,240.591,8994.339,2485.065978,268.798542,8994.339,8994.339,2753.86452,2753.86452,240.5913,2486.997236,268.9330175,669.0315951,240.5913,2755.930254,669.0316154,2016-07-01
"Aug 2016",2757.77399159086,264.325912273883,669.71630103862,2757.77399031995,241.004728747005,9005.48853886076,2487.13034922434,270.16895709835,9005.48853822327,9005.4885386556,2757.29930587862,2757.29930601128,241.005089833757,2489.61069754246,270.283688954593,669.381546462996,241.005089833099,2759.8943870866,669.381557633522,2016-08-01
"Sep 2016",2760.94746010558,265.016118425598,670.056659974891,2760.94745822891,241.513810811826,9013.65473548145,2488.45625161964,271.302806815867,9013.65473454011,9013.6547351785,2759.75905745786,2759.75905765375,241.514175481383,2491.08741011607,271.236392925289,669.746949368328,241.514175480411,2762.32380360116,669.746946828856,2016-09-01
"Oct 2016",2765.374226,265.7831,670.4004192,2765.374226,242.115,9024.73,2491.741758,272.2001,9024.73,9024.73,2763.941857,2763.941857,242.1153,2494.051663,271.9076765,670.1197725,242.1153,2765.95934,670.1197609,2016-10-01
"Nov 2016",2772.4974936737,266.546656589804,670.745579208092,2772.49749841681,242.782207585213,9042.62587950543,2498.7347832835,272.883218593518,9042.62588188458,9042.62588027111,2771.61800165524,2771.61800116013,242.782379137362,2500.23800553617,272.41521794711,670.491917157086,242.78237913982,2772.65322395925,670.491907275463,2016-11-01
"Dec 2016",2780.77263530103,267.197459979144,671.087323705123,2780.77264230484,243.397974713741,9063.3304688908,2507.38261080419,273.464036920417,9063.33047240392,9063.33047002143,2780.84664812537,2780.84664739428,243.398019403733,2507.8220273176,272.881220256872,670.855015098945,243.398019407362,2780.70324803423,670.855011441783,2016-12-01
"Jan 2017",2787.908065,267.6189,671.4201322,2787.908065,243.822,9080.851,2514.682366,274.0768024,9080.851,9080.851,2788.759168,2788.759168,243.822,2514.089578,273.4290176,671.2006307,243.822,2787.518596,671.2006284,2017-01-01
"Feb 2017",2792.28641564024,267.74499470023,671.741146547529,2792.28639793871,243.970033504732,9091.10846163595,2518.51457845642,274.80351821276,9091.10845275683,9091.10845877839,2793.31809364853,2793.31809549629,243.970119542718,2517.18804438689,274.138697127332,671.526557864212,243.970119533545,2791.32674178009,671.52654620166,2017-02-01
"Mar 2017",2794.98719509773,267.712274991163,672.058157986101,2794.98716895917,243.982031073953,9097.67887043692,2520.29339434882,275.517210583949,9097.67885732577,9097.67886621737,2795.81060055922,2795.81060328767,243.982254311095,2518.71096187281,274.917357910188,671.855508613672,243.98225429755,2793.62831989159,671.85548510031,2017-03-01
"Apr 2017",2797.76413,267.7079,672.3816201,2797.76413,244.054,9106.052,2522.316364,276.0386615,9106.052,9106.052,2798.355025,2798.355025,244.0543,2521.113403,275.628852,672.2164245,244.0543,2796.742255,672.2163984,2017-04-01
"May 2017",2801.90166065421,267.877768312979,672.716810835124,2801.90172671722,244.336362099561,9120.12538506182,2526.2389747056,276.243411062845,9120.12541819916,9120.1253957264,2802.48239526912,2802.48238837319,244.336601951023,2526.11483917549,276.153664565779,672.617174678657,244.336601985257,2802.26850373519,672.617162529008,2017-05-01
"Jun 2017",2806.80708208586,268.202736352501,673.048305583809,2806.80717963629,244.797197286743,9137.42760491712,2531.14846165241,276.226031836382,9137.42765384861,9137.42762066472,2807.37450778593,2807.3744976032,244.797304092629,2532.49233726526,276.438813246823,672.981338720444,244.79730414318,2808.9311505846,672.981346412533,2017-06-01
"Jul 2017",2811.418403,268.6224,673.3555041,2811.418403,245.359,9153.895,2535.489997,276.1358545,9153.895,9153.895,2811.625851,2811.625851,245.359,2538.287363,276.4479488,673.2114238,245.359,2814.735312,673.2114421,2017-07-01
"Aug 2017",2814.92671915031,269.087843158963,673.624610156418,2814.9264725998,245.958147726651,9166.4108129315,2538.1506509434,276.101445939563,9166.41068926129,9166.41077313077,2814.25205897865,2814.25208471465,245.958135616151,2542.01470983705,276.189097291031,673.24234825079,245.958135488388,2818.20380746431,673.242357467493,2017-08-01
"Sep 2017",2817.53547448479,269.596101821059,673.869043600885,2817.53511042162,246.586550149448,9175.64589507985,2539.78508581934,276.168317866821,9175.64571246506,9175.64583630901,2815.95334826004,2815.9533862625,246.586566355427,2544.08248214023,275.847786021039,673.138675041589,246.586566166768,2819.93026858484,673.138663697708,2017-09-01
