"","man_hud","cpi","pop_hudson","man_hud_covid","cpi_2020_06","regional_emp","manhattan_baseline","hudson_baseline","region_pess","region_opt","man_hud_pess","man_hud_opt","cpi_2020_08","month"
"Oct 2021",2924.31414,289.8259044,691.621695,2871.883173,260.761,9469.098,2625.619418,285.6643569,9276.441,9677.10627,2852.051185,2975.236129,263.9182,2021-10-01
"Nov 2021",2924.48278946715,290.325988082796,692.040587390321,2878.21342788955,261.188307732763,9470.10154434574,2626.12301837266,285.721815021522,9273.76831881896,9685.90959663577,2851.47675116526,2978.20109349837,264.317988563348,2021-11-01
"Dec 2021",2924.49713501507,290.793354081106,692.462186669112,2884.05656929571,261.618812522409,9471.26438920257,2626.67461957544,285.782956541003,9271.6280507334,9694.18167840307,2851.06848237197,2981.00577896288,264.733285161552,2021-12-01
"Jan 2022",2924.424604,291.2642294,692.8853172,2888.868061,262.05,9472.646,2627.287835,285.8506595,9269.956,9700.709661,2850.804904,2983.27529,265.158,2022-01-01
"Feb 2022",2924.32355281007,291.765445510073,693.309277115446,2892.2891545352,262.479929319893,9474.27506134046,2627.9682355002,285.926613916751,9268.67711182065,9704.67907868957,2850.66142971769,2984.75748745281,265.586800468872,2022-02-01
"Mar 2022",2924.2160539609,292.286251744007,693.73525962324,2894.70425243892,262.908953729619,9476.05713451811,2628.68922177862,286.007757716207,9267.67289517802,9706.86901999393,2850.60102634741,2985.69125711079,266.017382697499,2022-03-01
"Apr 2022",2924.115109,292.8065019,694.1649317,2896.683545,263.338,9477.867,2629.416152,286.0898408,9266.814,9708.456962,2850.583549,2986.438241,266.4482,2022-04-01
"May 2022",2924.03042869999,293.312466299131,694.598734551597,2898.67820400669,263.767641654331,9479.60595103314,2630.121421108,286.169497141105,9265.99801167623,9710.37684893924,2850.57690970471,2987.28496391259,266.878020672274,2022-05-01
"Jun 2022",2923.95856073393,293.81608135398,695.032206300895,2900.66332724491,264.197039225784,9481.28133198426,2630.80557116193,286.246896997873,9265.23025744341,9712.58849362122,2850.58124816433,2988.21748170507,267.306872937342,2022-06-01
"Jul 2022",2923.892762,294.3357,695.4596593,2902.494994,264.625,9482.927,2631.476181,286.3230947,9264.543,9714.808176,2850.604761,2989.146733,267.7351,2022-07-01
"Aug 2022",2923.8318440196,294.882165348957,695.877281722607,2904.05294299359,265.050985544264,9484.57920860103,2632.14297743815,286.399184096607,9263.96891554849,9716.81410414603,2850.65718724123,2990.0041801931,268.163042767955,2022-08-01
"Sep 2022",2923.79683680707,295.436281217854,696.288765028739,2905.31155069254,265.477074552432,9486.28379680411,2632.82427920327,286.476417114522,9263.54233430758,9718.63219859526,2850.75443555084,2990.80338077264,268.591032960542,2022-09-01
"Oct 2022",2923.814325,295.9713416,696.6996765,2906.268853,265.906,9488.089,2633.540553,286.5560852,9263.298,9720.350308,2850.913957,2991.578416,269.0194,2022-10-01
"Nov 2022",2923.90289892533,296.469550693927,697.114440220936,2906.94881164857,266.33967542787,9490.02606641457,2634.30521410236,286.638974416912,9263.24088168536,9722.05103421736,2851.1417620711,2992.35937464833,269.448671218866,2022-11-01
"Dec 2022",2924.04917166742,296.94875351905,697.532907487855,2907.47909168863,266.776736638563,9492.05829561411,2635.10347206201,286.723849299594,9263.25684977071,9723.79599192366,2851.39809889156,2993.16037553772,269.880165590862,2022-12-01
"Jan 2023",2924.231762,297.4357053,697.9537864,2908.013284,267.215,9494.132,2635.913485,286.808969,9263.202,9725.641549,2851.631775,2993.991545,270.3154,2023-01-01
"Feb 2023",2924.43533124205,297.949722464221,698.375950923275,2908.66337607878,267.652757188698,9496.19578499995,2636.71539241167,286.892751780191,9262.96389104342,9727.62519746599,2851.80268495583,2994.85866976912,270.755327912133,2023-02-01
"Mar 2023",2924.66871089362,298.480366250392,698.798938490212,2909.37494188626,268.090201115541,9498.20742814687,2637.49725928944,286.974252342658,9262.55593327623,9729.70892589527,2851.91507140145,2995.75017818759,271.198649120457,2023-03-01
"Apr 2023",2924.946775,299.0097591,699.2224524,2910.051952,268.528,9500.127,2638.249132,287.0526845,9262.023,9731.835847,2851.984264,2996.650159,271.6435,2023-04-01
"May 2023",2925.27545418053,299.526003267706,699.646071422999,2910.62453766593,268.966518039558,9501.91820099304,2638.96198617687,287.127318184548,9261.39562821505,9733.95181606683,2852.02105003148,2997.54340927517,272.088209725191,2023-05-01
"Jun 2023",2925.62490535069,300.041120260865,700.06887621426,2911.12747280338,269.404903343721,9503.55925105766,2639.63051452096,287.197647807554,9260.64700971694,9736.01365868044,2852.01804724337,2998.41755937861,272.531878668053,2023-06-01
"Jul 2023",2925.956342,300.5731114,700.4898229,2911.621692,269.842,9505.032,2640.250339,287.2632239,9259.736,9737.980943,2851.963331,2999.260948,272.9738,2023-07-01
"Aug 2023",2926.24210244325,301.13245095384,700.908365703244,2912.14219688711,270.277318801217,9506.33626287973,2640.8219529549,287.324088296431,9258.64892942971,9739.81685282225,2851.85327247379,3000.06284794501,273.413866520433,2023-08-01
"Sep 2023",2926.49902429623,301.699504983927,701.325951234232,2912.6202572706,270.713037361429,9507.54371577063,2641.3653352193,287.382248045645,9257.48202785601,9741.4990344941,2851.71742606951,3000.81626848318,273.854369540668,2023-09-01
"Oct 2023",2926.75507,302.2471125,701.7445242,2912.96121,271.152,9508.744,2641.905336,287.4402015,9256.359,9743.00875,2851.593642,3001.515153,274.2982,2023-10-01
"Nov 2023",2927.03266634279,302.757195935448,702.165594126984,2913.11050337821,271.596169718535,9510.00037711768,2642.45949274425,287.499643826022,9255.37109851056,9744.3457045701,2851.50978477706,3002.15914150033,274.747346415298,2023-11-01
"Dec 2023",2927.33209750145,303.248011418243,702.588929819186,2913.17403152162,272.043984247601,9511.27058956355,2643.01609186109,287.559057446903,9254.47976774789,9745.58337641725,2851.45377610823,3002.77066046645,275.200187613722,2023-12-01
"Jan 2024",2927.648112,303.7468985,703.0138649,2913.2978,272.493,9512.486,2643.556107,287.6161216,9253.614,9746.813687,2851.403552,3003.377833,275.6542,2024-01-01
"Feb 2024",2927.97923755597,304.273703096959,703.439948014745,2913.58346897042,272.941446769083,9513.63619161252,2644.07679599403,287.670454617999,9252.75730615767,9748.10150997143,2851.35412278834,3004.00073012774,276.10758485541,2024-02-01
"Mar 2024",2928.33911866094,304.818296583845,703.867587896434,2913.95531693921,273.39024787039,9514.9436296789,2644.64055341043,287.729431214892,9252.11127152279,9749.40352776283,2851.36879612719,3004.62721457695,276.56144296741,2024-03-01
"Apr 2024",2928.745179,305.3630567,704.2974083,2914.293277,273.841,9516.689,2645.326058,287.8023652,9251.932,9750.649375,2851.527954,3005.237097,277.0176,2024-04-01
"May 2024",2929.20878824813,305.896289954491,704.729009169591,2914.5130383327,274.294746908832,9519.05118976557,2646.18307716852,287.895264268649,9252.36852871059,9751.82836650713,2851.87815732884,3005.82772776647,277.47721416306,2024-05-01
"Jun 2024",2929.71710003996,306.430017935269,705.157895206193,2914.67331446228,274.750320567138,9521.80189172087,2647.14573294164,288.000911660195,9253.14162764242,9753.16853790181,2852.3306827904,3006.46661611466,277.938773849974,2024-06-01
"Jul 2024",2930.251214,306.982191,705.5785473,2914.868575,275.206,9524.611,2648.119236,288.1087845,9253.865,9754.957605,2852.762986,3007.238811,278.4001,2024-07-01
"Aug 2024",2930.79306145149,307.563042240629,705.98742946615,2915.15557495806,275.660713743734,9527.2255678437,2649.03164348005,288.210680496294,9254.30269011107,9757.37893577783,2853.10022022963,3008.19861173228,278.859814047905,2024-08-01
"Sep 2024",2931.32790051255,308.151935686193,706.388938219539,2915.44021095242,276.115988379579,9529.70128491912,2649.90239834153,288.307679688773,9254.8201067964,9760.19850685216,2853.45832937788,3009.27731903851,279.319739410476,2024-09-01
"Oct 2024",2931.841821,308.7205181,706.7894532,2915.590665,276.574,9532.171,2650.77379,288.4031827,9255.933,9763.077947,2854.000955,3010.375484,279.7825,2024-10-01
"Nov 2024",2932.33246272366,309.249801205213,707.194011058401,2915.52768309434,277.03613885697,9534.73346478554,2651.67684631868,288.499812238769,9257.98995195623,9765.75797601115,2854.83871045634,3011.41647367476,280.249814830503,2024-11-01
"Dec 2024",2932.84366546539,309.758256564406,707.602276489729,2915.38226713546,277.500651840474,9537.35104267674,2652.59754895149,288.597079358789,9260.67087406086,9768.29567772658,2855.87009632771,3012.4149190276,280.719783322941,2024-12-01
"Jan 2025",2933.430819,310.2737207,708.0125712,2915.337983,277.965,9539.952,2653.510618,288.6937172,9263.48851,9770.827227,2856.940585,3013.408267,281.1896,2025-01-01
"Feb 2025",2934.13290839459,310.816633412589,708.423508203949,2915.52635910902,278.427619717273,9542.49538782893,2654.40144146744,288.789126826408,9266.07374565661,9773.45384795531,2857.93386424129,3014.42507334644,281.657511815266,2025-02-01
"Mar 2025",2934.92329988517,311.377847615444,708.834865751178,2915.87077406129,278.89084870297,9545.0633962258,2655.29807896362,288.885380998293,9268.53003570093,9776.13696179708,2858.88648334832,3015.45832907331,282.125975445912,2025-03-01
"Apr 2025",2935.758955,311.9408195,709.2467134,2916.242569,279.358,9547.769,2656.239258,288.9852204,9271.078977,9778.803039,2859.873207,3016.492134,282.5985,2025-04-01
"May 2025",2936.60448062391,312.494605481464,709.658749033207,2916.54320146957,279.831271162824,9550.68631723205,2657.25052499673,289.090417281523,9273.88078930621,9781.41010550091,2860.94777009703,3017.5181071617,283.077411982503,2025-05-01
"Jun 2025",2937.45506506802,313.050662870115,710.069183831487,2916.79459461937,280.308397792092,9553.73403908676,2658.30470200883,289.198870155446,9276.85018391323,9784.04240908512,2862.07978842718,3018.55794445692,283.560307486008,2025-06-01
"Jul 2025",2938.313542,313.6260492,710.4758573,2917.048788,280.786,9556.792,2659.36143,289.3075091,9279.840495,9786.815753,2863.217848,3019.640861,284.0436,2025-07-01
"Aug 2025",2939.18121496161,314.229912809702,710.877466515074,2917.34368786454,281.26140674254,9559.77000990952,2660.39046084192,289.414038099351,9282.74049967407,9789.80611092991,2864.32305759283,3020.78546052527,284.524462476941,2025-08-01
"Sep 2025",2940.05326699091,314.839765255949,711.276138837692,2917.66066727604,281.734782350885,9562.69778076051,2661.40199003809,289.519256761405,9285.58074675728,9792.93013830691,2865.40661705409,3021.96790124714,285.003105721172,2025-09-01
"Oct 2025",2940.923351,315.4252089,711.6748592,2917.966966,282.207,9565.635,2662.416324,289.6247386,9288.427228,9796.064661,2866.492249,3023.15373,285.4805,2025-10-01
"Nov 2025",2941.78975327037,315.966091535282,712.075993269459,2918.24397236855,282.678805570717,9568.62827275948,2663.44838500597,289.731723184035,9291.33153414562,9799.11723089055,2867.5976002724,3024.31625132979,285.957478850471,2025-11-01
"Dec 2025",2942.66929356095,316.483242683871,712.479429654784,2918.52966898019,283.150435767332,9571.67187490825,2664.49155880177,289.84011430264,9294.28765190951,9802.11830390947,2868.71601461571,3025.45980062859,286.434328888566,2025-12-01
"Jan 2026",2943.583425,317.0077373,712.8844377,2918.876187,283.622,9574.747,2665.533847,289.9494818,9297.275167,9805.129062,2869.83476,3026.596471,286.9112,2026-01-01
"Feb 2026",2944.54804210505,317.562330363982,713.290356095976,2919.32022343903,284.093815419033,9577.84812127475,2666.56915365272,290.059789745989,9300.2870149286,9808.19727721157,2870.94735883609,3027.73646715557,287.3884480471,2026-02-01
"Mar 2026",2945.5568049505,318.136496960423,713.69680092095,2919.83673869211,284.567030135346,9581.02283071763,2667.61499256967,290.172579113222,9303.3695304195,9811.31708201819,2872.07235129788,3028.88244023852,287.86725279864,2026-03-01
"Apr 2026",2946.597815,318.7113922,714.1034576,2920.385259,285.043,9584.332,2668.69478,290.2897851,9306.582398,9814.469199,2873.234532,3030.035153,288.349,2026-04-01
"May 2026",2947.65933516129,319.274428038417,714.50977483182,2920.93425324569,285.52252534574,9587.80794584519,2669.82251442018,290.412452854232,9309.95745284366,9817.64796292983,2874.44864886471,3031.19804486275,288.834473405571,2026-05-01
"Jun 2026",2948.73027411854,319.838043811476,714.914254409564,2921.48796088101,286.004184432028,9591.36876518422,2670.97452321587,290.538067322252,9313.41513270881,9820.90215735113,2875.68926304464,3032.38526193586,289.322048805766,2026-06-01
"Jul 2026",2949.799702,320.4209357,715.3151614,2922.059564,286.486,9594.904,2672.117716,290.6632234,9316.848026,9824.294178,2876.920889,3033.613627,289.8095,2026-07-01
"Aug 2026",2950.86003162014,321.033426108274,715.711518936003,2922.66037187449,286.966342457262,9598.33246571483,2673.22785229617,290.785386725972,9320.17717891898,9827.85715073576,2878.11749022359,3034.89162246751,290.295043515798,2026-08-01
"Sep 2026",2951.9170465383,321.652342334417,716.105382414869,2923.29420248754,287.444972877285,9601.69007150847,2674.31609127056,290.905505908883,9323.43746885638,9831.50712191063,2879.2908263384,3036.19436927732,290.778666793113,2026-09-01
"Oct 2026",2952.979873,322.2461379,716.4995653,2923.963001,287.922,9605.042,2675.402442,291.0254003,9326.692231,9835.130868,2880.462106,3037.488648,291.2608,2026-10-01
"Nov 2026",2954.05655128405,322.793983872928,716.896307535279,2924.66697999708,288.397771491874,9608.44237648064,2676.50331061737,291.146583097433,9329.99405485077,9838.64517183081,2881.64873935205,3038.74999745238,291.742022901604,2026-11-01
"Dec 2026",2955.15077780234,323.317921506415,717.295554986516,2925.39942176142,288.873590725501,9611.90109693006,2677.62069147969,291.269342886661,9333.35254716199,9842.08684163601,2882.85294249065,3039.98898943634,292.223513651414,2026-12-01
"Jan 2027",2956.265163,323.8507096,717.69668,2926.151876,289.351,9615.417,2678.752976,291.3936621,9336.766569,9845.522692,2884.073133,3041.224954,292.7066,2027-01-01
"Feb 2027",2957.40149928067,324.416257281494,718.099076174731,2926.92088106311,289.831275278942,9618.98450984406,2679.89767401213,291.519357613923,9340.23069723347,9849.00820334837,2885.30671236821,3042.47404687111,293.19241302593,2027-02-01
"Mar 2027",2958.55830688198,325.003074991779,718.502222120549,2927.72292987419,290.314627183678,9622.58039262315,2681.04876903293,291.645584081512,9343.72237194014,9852.55351947128,2886.547017699,3043.73972649585,293.681297119751,2027-03-01
"Apr 2027",2959.733288,325.5908235,718.9056177,2928.579504,290.801,9626.177,2682.199363,291.7713306,9347.214749,9856.15745,2887.78637,3045.022277,294.1734,2027-04-01
"May 2027",2960.92395896361,326.165856941833,719.308457347277,2929.50164200975,291.290164429392,9629.75139895792,2683.34366666743,291.895801846875,9350.68556236349,9859.81427951642,2889.01837613808,3046.32044858169,294.668610179859,2027-05-01
"Jun 2027",2962.12709263273,326.741302919064,719.708713783142,2930.45861048256,291.781196836086,9633.29951776253,2684.48032605526,292.019064820627,9354.13085826267,9863.50019240481,2890.24178641706,3047.62685572842,295.165779351067,2027-06-01
"Jul 2027",2963.339276,327.3369824,720.1040543,2931.409233,292.273,9636.822,2685.609096,292.1414021,9357.551261,9867.186848,2891.456637,3048.932579,295.6635,2027-07-01
"Aug 2027",2964.55868401301,327.964004773391,720.493137873198,2932.33402078677,292.764622559044,9640.32341284276,2686.73093013294,292.263157213393,9360.95120486812,9870.85073903038,2892.66418733874,3050.23023991323,296.1606129213,2027-08-01
"Sep 2027",2965.78984343897,328.598633109745,720.878590209848,2933.30023564002,293.255696583091,9643.82401780821,2687.85157726454,292.384917487832,9364.35036412031,9874.4876917984,2893.87059004018,3051.51862381271,296.656952142652,2027-09-01
"Oct 2027",2967.038869,329.2084189,721.2640287,2934.396827,293.746,9647.348,2688.977985,292.5073312,9367.772223,9878.098366,2895.083221,3052.798057,297.1526,2027-10-01
"Nov 2027",2968.31090391026,329.77164341645,721.652333967337,2935.68005736167,294.235345334429,9650.91450522659,2690.11563194894,292.630908321775,9371.23537249737,9881.68744317686,2896.30789535881,3054.07005780242,297.647582579383,2027-11-01
"Dec 2027",2969.60720535213,330.309507056775,722.043439570061,2937.07544143884,294.723683498219,9654.52252211575,2691.26412073845,292.755605605822,9374.73883058945,9885.27569225346,2897.54418523703,3055.34091265037,298.141700967216,2027-12-01
"Jan 2028",2970.928059,330.85394,722.4365423,2938.475807,295.211,9658.166,2692.421585,292.8812415,9378.276722,9888.887904,2898.790102,3056.6181,298.6347,2028-01-01
"Feb 2028",2972.27327016075,331.428426394139,722.830865650044,2939.80081706282,295.697625732866,9661.83793662122,2693.58590529353,293.007602225431,9381.8422474387,9892.54370366959,2900.04337996675,3057.9075113956,299.126756761165,2028-02-01
"Mar 2028",2973.64072267105,332.022666263157,723.225739917318,2941.07747564165,296.185273127739,9665.52752335845,2694.75394989279,293.134345096287,9385.42491155894,9896.24205444702,2901.30064527097,3059.20869073396,299.619777321822,2028-03-01
"Apr 2028",2975.02782,332.6179136,723.6205221,2942.359622,296.676,9669.223,2695.922334,293.2610952,9389.013295,9899.976754,2902.558247,3060.519595,300.1161,2028-04-01
"May 2028",2976.43201418747,333.201851321805,724.01432626952,2943.69029301667,297.171262845217,9672.91348902925,2697.08796417324,293.387516243167,9392.59683548856,9903.74062462626,2903.81285473714,3061.83793820778,300.61736445003,2028-05-01
"Jun 2028",2977.85095155629,333.787878042452,724.405294790299,2945.06931603159,297.670112879715,9676.59164370973,2698.24891239409,293.513426409032,9396.16839910074,9907.52258714365,2905.06242004947,3063.16046248788,301.122415671427,2028-06-01
"Jul 2028",2979.282327,334.3958213,724.7913271,2946.485716,298.171,9680.251,2699.403542,293.6386825,9399.721709,9911.310587,2906.305215,3064.483667,301.6294,2028-07-01
"Aug 2028",2980.72632931157,335.036518485304,725.171268264465,2947.9304464631,298.672433997374,9683.89347763213,2700.55263564315,293.763363016715,9403.25862919965,9915.09347441795,2907.54207601061,3065.80437943994,302.13661136464,2028-08-01
"Sep 2028",2982.19312288157,335.684846400373,725.54774586223,2949.40217530606,299.173164242294,9687.55453143227,2701.70665323457,293.888433252771,9406.81358711221,9918.86371871915,2908.78409693857,3067.12074164786,302.642934066549,2028-09-01
"Oct 2028",2983.695366,336.3066917,725.9243331,2950.901499,299.672,9691.278,2702.878474,294.0150802,9410.429151,9922.614694,2910.044936,3068.431224,303.1474,2028-10-01
"Nov 2028",2985.24177560329,336.879132292531,726.303841613358,2952.42820494573,300.168001165284,9695.095415257,2704.07739895786,294.144160297381,9414.1359390832,9926.34836803525,2911.33445603524,3069.73684929171,303.649219721036,2028-11-01
"Dec 2028",2986.82530321371,337.424011100504,726.686036753376,2953.97884426269,300.661230151114,9698.98908241307,2705.29841629727,294.275207772478,9417.9167694134,9930.10108331309,2912.64733838146,3071.04884999476,304.148318432751,2028-12-01
"Jan 2029",2988.434959,337.9743623,727.0699223,2955.549159,301.152,9702.929,2706.532936,294.4074263,9421.74251,9933.917776,2913.974469,3072.381011,304.6448,2029-01-01
"Feb 2029",2990.06137046046,338.554621933458,727.454701541362,2957.13643779101,301.64104282297,9706.88897245093,2707.77338367355,294.540115330797,9425.58772443049,9937.83076747805,2915.30781295952,3073.74314946729,305.13927641788,2029-02-01
"Mar 2029",2991.70163441173,339.154833508726,727.840375798341,2958.74415560613,302.130767005106,9710.85802780434,2709.01624742822,294.67295742028,9429.44175860457,9941.82191999147,2916.64365175782,3075.12921163238,305.634392202449,2029-03-01
"Apr 2029",2993.354465,339.7564424,728.2271459,2960.377334,302.624,9714.829,2710.259031,294.8057309,9433.297654,9945.860481,2917.979346,3076.529176,306.1333,2029-04-01
"May 2029",2995.01821374005,340.347347647708,728.61428351749,2962.03918014947,303.122827542835,9718.79588012442,2711.49974905165,294.93825752758,9437.14957575039,9949.91959912659,2919.31279464519,3077.93442817247,306.638289422256,2029-05-01
"Jun 2029",2996.68978162087,340.941262957188,728.997343690299,2963.72564372019,303.626368495133,9722.75728785105,2712.73845995284,295.070532764922,9440.99618361277,9953.98802764696,2920.64405006873,3079.3419821424,307.148197942641,2029-06-01
"Jul 2029",2998.365707,341.5583557,729.3709523,2965.43086,304.133,9726.713,2713.975733,295.2025955,9444.837261,9958.058421,2921.973703,3080.750259,307.661,2029-07-01
"Aug 2029",3000.04449883859,342.209643723854,729.731829288678,2967.15069346296,304.641165524207,9730.6660626069,2715.21297111986,295.334557758883,9448.67576575313,9962.12461975631,2923.30322460787,3082.15793936136,308.174862189389,2029-08-01
"Sep 2029",3001.73254851221,342.869546781043,730.085070840464,2968.88792532793,305.149573829179,9734.63259856925,2716.45491176043,295.466824120031,9452.52735342585,9966.18520901329,2924.63760781912,3083.56474194617,308.688719730693,2029-09-01
"Oct 2029",3003.438218,343.5033351,730.4378672,2970.647066,305.657,9738.632,2717.707126,295.5998723,9456.410854,9970.23996,2925.982726,3084.970645,309.2017,2029-10-01
"Nov 2029",3005.16792979446,344.088108519835,730.795586235205,2972.43078414685,306.162954804779,9742.68075833684,2718.9741810615,295.734121062813,9460.34228090376,9974.29199503334,2927.34342055297,3086.37649412283,309.71356552389,2029-11-01
"Dec 2029",3006.92034844142,344.648285322346,731.156306307105,2974.2343814866,306.669891743709,9746.78376231639,2720.2566287462,295.869753362361,9464.32638135053,9978.35784078139,2928.72040502519,3087.78660433219,310.226619430888,2029-12-01
"Jan 2030",3008.692199,345.2201134,731.5162834,2976.051318,307.181,9750.943,2721.554017,296.0068932,9468.365086,9982.457375,2930.113361,3089.206158,310.7438,2030-01-01
"Feb 2030",3010.47982168725,345.829738396804,731.873668759389,2977.87776902373,307.698422664081,9755.15120034203,2722.86344667119,296.145396371346,9472.45133466885,9986.60750203624,2931.51933340248,3090.63957270286,311.267083122455,2030-02-01
"Mar 2030",3012.27801735177,346.46289696291,732.234194675561,2979.72077131826,308.220118455246,9759.3640558689,2724.17223021773,296.284045849045,9476.54210380168,9990.81323260191,2932.92482052459,3092.08820683617,311.794595138352,2030-03-01
"Apr 2030",3014.081202,347.0952235,732.6054887,2981.590077,308.743,9763.528,2725.465233,296.4213564,9480.585379,9995.076604,2934.313684,3093.552654,312.3235,2030-04-01
"May 2030",3015.88711167873,347.710248904057,732.988413653164,2983.49243105454,309.264650835191,9767.6115143691,2726.73369862412,296.556434599951,9484.55055516154,9999.39016293281,2935.67655357783,3095.03071802867,312.851527912211,2030-05-01
"Jun 2030",3017.70676259597,348.32309004824,733.356773431394,2985.42254994409,309.785338139014,9771.6712734673,2727.99438367918,296.690754259979,9488.49266436869,10003.7084936999,2937.03113146904,3096.50904369349,313.378674089782,2030-06-01
"Jul 2030",3019.554491,348.9567603,733.6776072,2987.372143,310.306,9775.786,2729.270423,296.826381,9492.488148,10007.97669,2938.401888,3097.971486,313.9055,2030-07-01
"Aug 2030",3021.43945878299,349.62457443141,733.929142898324,2989.33414401737,310.82727029145,9780.01081625562,2730.57792490639,296.964829084405,9496.59053094423,10012.1624451955,2939.80593517506,3099.40861725651,314.432394117586,2030-08-01
"Sep 2030",3023.35013041252,350.301052833022,734.134363561827,2991.30638464615,311.348566025737,9784.30644285451,2731.90489165814,297.105407355484,9500.76167213097,10016.3238513023,2941.23095171037,3100.83787898245,314.959052946968,2030-09-01
"Oct 2030",3025.269796,350.9510173,734.327441,2993.287921,311.869,9788.61,2733.232299,297.2468733,9504.940514,10020.5416,2942.657258,3102.28343,315.485,2030-10-01
"Nov 2030",3027.18570452262,351.551223333261,734.535392909095,2995.2781026908,312.388267999008,9792.87710949729,2734.54628467623,297.38823034391,9509.0839644319,10024.8721922853,2944.07042568487,3103.76161294527,316.010225247072,2030-11-01
"Dec 2030",3029.10094042062,352.126161256711,734.75662053241,2997.27745332319,312.908397758041,9797.13739955911,2735.85363442902,297.529465669938,9513.22079307041,10029.2753664241,2945.4770313932,3105.25750571004,316.536584492718,2030-12-01
"Jan 2031",3031.022547,352.7122551,734.982371,2999.28679,313.432,9801.439,2737.166296,297.6708124,9517.397735,10033.68667,2946.888903,3106.74837,317.0664,2031-01-01
"Feb 2031",3032.95443564504,353.335798942949,735.205603783812,3001.3030104787,313.960805860662,9805.81915316259,2738.4939311294,297.812577902919,9521.65095332815,10038.0606149227,2948.3157207521,3108.21852529573,317.601216005234,2031-02-01
"Mar 2031",3034.88799005315,353.982567066061,735.426127723348,3003.30733513519,314.493028127287,9810.27155150166,2739.83705755172,297.955366535137,9525.9743232541,10042.4275704085,2949.75857438351,3109.68052217738,318.139464637719,2031-03-01
"Apr 2031",3036.811462,354.6282038,735.645464,3005.277065,315.026,9814.779,2741.193907,298.0998569,9530.351148,10046.83687,2951.216406,3111.153969,318.6788,2031-04-01
"May 2031",3038.71671371201,355.256332657901,735.864249796397,3007.19758183886,315.557693743524,9819.32853711159,2742.56311991726,298.246547792562,9534.76884158881,10051.3266876534,2952.6883798993,3112.6539114644,319.217373694953,2031-05-01
"Jun 2031",3040.61004921862,355.882493882752,736.079586300124,3009.08659035828,316.088637880961,9823.92413517502,2743.94497158633,298.3952187747,9539.23126124656,10055.8905589789,2954.17454914685,3114.1771446545,319.755327326778,2031-06-01
"Jul 2031",3042.501383,356.5302069,736.2876907,3010.969876,316.62,9828.574,2745.340146,298.5454696,9543.746375,10060.51086,2955.675189,3115.715901,320.2933,2031-07-01
"Aug 2031",3044.39900813653,357.212972547666,736.486229638005,3012.8678013881,317.152456202274,9833.28347616882,2746.74916490526,298.697000982389,9548.31937257584,10065.1743055748,2957.19051528031,3117.2646007726,320.831611437172,2031-08-01
"Sep 2031",3046.3047321094,357.904217314046,736.67866756875,3014.77903787613,317.684716645168,9838.04646335386,2748.17190106593,298.849917477174,9552.94433050042,10069.8849658983,2958.72050606613,3118.82641561203,321.369303832948,2031-09-01
"Oct 2031",3048.218741,358.5673491,736.8699184,3016.696834,318.215,9842.854,2749.608065,299.0044246,9557.612547,10074.65125,2960.26508,3120.406705,321.9051,2031-10-01
"Nov 2031",3050.14071133447,359.178273903285,737.063901892321,3018.61594283097,318.742481447377,9847.69648413905,2751.05638875798,299.160557637139,9562.31469840412,10079.4786348623,2961.82304027575,3122.00894770444,322.438550926725,2031-11-01
"Dec 2031",3052.06828141787,359.762890109217,737.26056121747,3020.53713558165,319.270162205037,9852.56175215032,2752.51169052033,299.317670957347,9567.03897345548,10084.3608692798,2963.38872829235,3123.62909963812,322.972520304396,2031-12-01
"Jan 2032",3053.99858,360.3595942,737.4588454,3022.462688,319.802,9857.437,2753.96781,299.4749487,9571.772939,10089.28877,2964.95537,3125.261236,323.5107,2032-01-01
"Feb 2032",3055.92833859966,360.996078205858,737.657810203821,3024.39263465839,320.34069208229,9862.31103171942,2755.41968106281,299.631764902387,9576.50572340025,10094.2524964573,2966.51743820926,3126.90003292813,324.055599670739,2032-02-01
"Mar 2032",3057.85269981172,361.657216349088,737.856938350261,3026.31804542689,320.883893793945,9867.17908360044,2756.86661418609,299.78825319344,9581.23270108511,10099.2395788342,2968.0743931719,3128.54257031696,324.605000134656,2032-03-01
"Apr 2032",3059.766409,362.3171784,738.0558193,3028.227749,321.428,9872.038,2758.309014,299.9447371,9585.950808,10104.23689,2969.626942,3130.186529,325.1555,2032-04-01
"May 2032",3061.66447889649,362.958601995501,738.253436399801,3030.11197253547,321.970342816051,9876.88609268695,2759.74738287965,300.101441597756,9590.65840495781,10109.2329519009,2971.17579099832,3131.82963413857,325.704542982908,2032-05-01
"Jun 2032",3063.54299170565,363.597996238877,738.446348540747,3031.96653704412,322.512003359925,9881.72754307758,2761.18261417977,300.258197457783,9595.35955224115,10114.2228827907,2972.72164324229,3133.46978820515,326.252953231056,2032-06-01
"Jul 2032",3065.398297,364.2603381,738.6305085,3033.788662,323.055,9886.568,2762.615699,300.4147369,9600.059735,10119.20345,2974.265201,3135.104938,326.8024,2032-07-01
"Aug 2032",3067.22988748101,364.960024363984,738.803493748827,3035.57931286637,323.600529246094,9891.41196790311,2764.04761978895,300.570892773253,9604.76332713885,10124.1729244575,2975.80725587153,3136.73395336942,327.353858027255,2032-08-01
"Sep 2032",3069.04982836571,365.669131076889,738.969380534902,3037.35443906329,324.146500173765,9896.25937371889,2765.47932439113,300.726900442095,9609.47025757996,10129.1355914844,2977.34895678487,3138.35939634391,327.905523978159,2032-09-01
