month,real_fare,man_hud_KEEP,man_hud_opt,man_hud_pess,population_hud_opt,population_hud_pess,real_fare_q1_KEEP,pop_hudson_KEEP,real_fare_test,fare_nominal,cpi_national_2020_06
1/1/00,1.503485778,2472.42074,2472.402238,2472.42074,607.7674125,607.7674125,1.560475441,607.7674246,1.512814381,1,170.1
2/1/00,1.493490305,2484.391829,2484.377918,2484.391829,608.2910144,608.2910144,1.55740307,608.2910234,1.509514455,1,170.471853
3/1/00,1.485261708,2493.880902,2493.871963,2493.880902,608.803305,608.803305,1.554637508,608.8033071,1.505528379,1,170.9231986
4/1/00,1.486080485,2500.026064,2500.02051,2500.026064,609.2940014,609.2940014,1.551444638,609.2939982,1.501051293,1,171.433
5/1/00,1.486080485,2502.597863,2502.592692,2502.597863,609.75897,609.75897,1.547292082,609.7589671,1.496308247,1,171.9764138
6/1/00,1.481181319,2503.896615,2503.889606,2503.896615,610.2186756,610.2186756,1.542413011,610.2186759,1.491650899,1,172.5133719
7/1/00,1.474699125,2506.855078,2506.845346,2506.855078,610.6997325,610.6997325,1.537224199,610.6997348,1.487455065,1,173
8/1/00,1.472282906,2513.385351,2513.373108,2513.385351,611.2215048,611.2215048,1.532143476,611.2215049,1.483925767,1,173.4114549
9/1/00,1.461903471,2521.316887,2521.302513,2521.316887,611.7743553,611.7743553,1.527621998,611.7743513,1.480616691,1,173.7990175
10/1/00,1.46031961,2527.458483,2527.442289,2527.458483,612.3413967,612.3413967,1.524112017,612.3413902,1.476928746,1,174.233
11/1/00,1.46031961,2529.281486,2529.263855,2529.281486,612.9072349,612.9072349,1.521801934,612.9072299,1.472467576,1,174.7608779
12/1/00,1.463490771,2526.907464,2526.889393,2526.907464,613.4624491,613.4624491,1.519851167,613.4624472,1.467614442,1,175.3387804
1/1/01,1.457950243,2521.120539,2521.103776,2521.120539,613.9991116,613.9991116,1.517173013,613.999111,1.462931929,1,175.9
2/1/01,1.454803022,2512.958561,2512.945144,2512.958561,614.5170427,614.5170427,1.513078943,614.5170392,1.458871703,1,176.3895521
3/1/01,1.446217811,2504.47429,2504.4647,2504.47429,615.0470543,615.0470543,1.508416212,615.0470448,1.455490289,1,176.7993426
4/1/01,2.167001608,2497.974214,2497.966914,2497.974214,615.6277061,615.6277061,2.256588016,615.6276896,2.179122972,1.5,177.133
5/1/01,2.15890283,2494.413849,2494.405902,2494.413849,616.2653521,616.2653521,2.252864892,616.26533,2.175951502,1.5,177.391173
6/1/01,2.1474376,2489.34482,2489.334369,2489.34482,616.8375233,616.8375233,2.251127566,616.8375006,2.17385086,1.5,177.5625902
7/1/01,2.153154952,2476.967778,2476.954666,2476.967778,617.189545,617.189545,2.250643954,617.1895302,2.172989193,1.5,177.633
8/1/01,2.149720893,2453.832254,2453.817611,2453.832254,617.2204742,617.2204742,2.250571458,617.2204772,2.173354701,1.5,177.6031262
9/1/01,2.150864362,2425.883296,2425.867894,2425.883296,617.044294,617.044294,2.249597586,617.044317,2.174205921,1.5,177.5335931
10/1/01,2.153154952,2401.414833,2401.398671,2401.414833,616.8287192,616.8287192,2.246298388,616.8287541,2.174617405,1.5,177.5
11/1/01,2.153154952,2386.687017,2386.669636,2386.687017,616.7043437,616.7043437,2.239843407,616.7043757,2.173800639,1.5,177.5666924
12/1/01,2.15890283,2379.824904,2379.806632,2379.824904,616.6532786,616.6532786,2.231691815,616.6532991,2.171522217,1.5,177.7530003
1/1/02,2.145159151,2376.919774,2376.902035,2376.919774,616.620514,616.620514,2.22383369,616.620524,2.167693,1.5,178.067
2/1/02,2.129344392,2374.669193,2374.65407,2374.669193,616.5618962,616.5618962,2.217734269,616.5619036,2.162406042,1.5,178.5023635
3/1/02,2.115973312,2372.195864,2372.184343,2372.195864,616.476695,616.476695,2.212950698,616.4767047,2.156452826,1.5,178.9951464
4/1/02,2.108250782,2369.228776,2369.220303,2369.228776,616.3750366,616.3750366,2.208585069,616.3750475,2.150783093,1.5,179.467
5/1/02,2.11265674,2365.606291,2365.599064,2365.606291,616.2676099,616.2676099,2.203958361,616.2676169,2.1461242,1.5,179.8565942
6/1/02,2.111553525,2361.604263,2361.596384,2361.604263,616.1673562,616.1673562,2.199211615,616.167357,2.14238301,1.5,180.1706733
7/1/02,2.106054688,2357.60792,2357.597685,2357.60792,616.0877802,616.0877802,2.194684912,616.0877762,2.139268257,1.5,180.433
8/1/02,2.094057483,2353.941384,2353.927547,2353.941384,616.0375587,616.0375587,2.190441879,616.0375545,2.136338933,1.5,180.6804077
9/1/02,2.091890843,2350.684351,2350.667184,2350.684351,616.0060583,616.0060583,2.185465968,616.0060566,2.132543085,1.5,181.0020122
10/1/02,2.087570986,2347.855414,2347.83697,2347.855414,615.9778183,615.9778183,2.17849209,615.9778182,2.126691952,1.5,181.5
11/1/02,2.090809204,2345.31902,2345.302461,2345.31902,615.9375347,615.9375347,2.169024196,615.9375334,2.118366356,1.5,182.2133307
12/1/02,2.094057483,2342.323049,2342.309939,2342.323049,615.8705318,615.8705318,2.159486296,615.8705286,2.110089607,1.5,182.9280558
1/1/03,2.076848998,2337.961239,2337.950868,2337.961239,615.7622906,615.7622906,2.152942228,615.7622885,2.105038471,1.5,183.367
2/1/03,2.060970948,2331.811553,2331.801574,2331.811553,615.6094276,615.6094276,2.151266227,615.6094314,2.105152731,1.5,183.3570475
3/1/03,2.051560122,2325.388861,2325.37783,2325.388861,615.4531,615.4531,2.1518374,615.4531102,2.107632448,1.5,183.1413203
4/1/03,2.055732079,2320.692263,2320.680271,2320.692263,615.3456007,615.3456007,2.150929537,615.3456112,2.108488091,1.5,183.067
5/1/03,2.0546875,2319.189679,2319.17797,2319.189679,615.3230361,615.3230361,2.14583046,615.323037,2.104887992,1.5,183.380109
6/1/03,2.053643982,2320.224324,2320.213752,2320.224324,615.3567686,615.3567686,2.137849843,615.3567543,2.098685961,1.5,183.9220333
7/1/03,2.045333839,2322.608238,2322.598882,2322.608238,615.4019745,615.4019745,2.129268651,615.401946,2.092871608,1.5,184.433
8/1/03,2.030951783,2325.142894,2325.134186,2325.142894,615.4224378,615.4224378,2.121879091,615.4224011,2.089557923,1.5,184.7254795
9/1/03,2.025864228,2326.587501,2326.57875,2326.587501,615.4163735,615.4163735,2.115735085,615.4163334,2.087575314,1.5,184.9009167
10/1/03,2.0218125,2325.6907,2325.681223,2325.6907,615.3906044,615.3906044,2.110472542,615.3905631,2.084958324,1.5,185.133
11/1/03,2.027896189,2321.919992,2321.909177,2321.919992,615.3525226,615.3525226,2.105615631,615.3524807,2.080264229,1.5,185.5507507
12/1/03,2.028913698,2317.618306,2317.605881,2317.618306,615.3117987,615.3117987,2.100214238,615.311758,2.07407421,1.5,186.104522
1/1/04,2.022823912,2315.847427,2315.833528,2315.847427,615.2786724,615.2786724,2.09321823,615.2786374,2.067458968,1.5,186.7
2/1/04,2.010753357,2318.648713,2318.633813,2318.648713,615.2597305,615.2597305,2.08417917,615.2597067,2.061312537,1.5,187.2567029
3/1/04,1.988016224,2323.981811,2323.966445,2323.981811,615.2469468,615.2469468,2.074927148,615.2469355,2.055902343,1.5,187.7494768
4/1/04,1.982169118,2328.785939,2328.770636,2328.785939,615.2286419,615.2286419,2.067792029,615.2286394,2.051340508,1.5,188.167
5/1/04,1.978290117,2330.754938,2330.740161,2330.754938,615.1973535,615.1973535,2.064201141,615.1973525,2.047532874,1.5,188.5169192
6/1/04,1.962924757,2330.601143,2330.587057,2330.601143,615.1624884,615.1624884,2.062204785,615.162485,2.04356712,1.5,188.8827559
7/1/04,1.96770073,2329.791515,2329.777922,2329.791515,615.1376705,615.1376705,2.059042439,615.1376661,2.038341365,1.5,189.367
8/1/04,1.965787555,2329.570826,2329.557338,2329.570826,615.1322484,615.1322484,2.052651342,615.1322481,2.03123658,1.5,190.029361
9/1/04,1.963878096,2330.295108,2330.281809,2330.295108,615.1384696,615.1384696,2.043651797,615.1384757,2.023473344,1.5,190.7584256
10/1/04,1.950615051,2332.098208,2332.085817,2332.098208,615.144306,615.144306,2.033313601,615.1443167,2.016690644,1.5,191.4
11/1/04,1.951556467,2335.024696,2335.01422,2335.024696,615.1408157,615.1408157,2.022932054,615.1408261,2.012055032,1.5,191.8409701
12/1/04,1.955331238,2338.762045,2338.753373,2338.762045,615.1314001,615.1314001,2.014009971,615.1314077,2.00900163,1.5,192.1325417
1/1/05,1.94311629,2342.908451,2342.900002,2342.908451,615.1225468,615.1225468,2.008065168,615.1225524,2.006553044,1.5,192.367
2/1/05,1.935674964,2347.138299,2347.12764,2347.138299,615.1204446,615.1204446,2.005850789,615.1204513,2.003738164,1.5,192.6372399
3/1/05,1.903778249,2351.430721,2351.417039,2351.430721,615.1300881,615.1300881,2.005157942,615.1300964,1.999572124,1.5,193.0385929
4/1/05,1.902882353,2355.841033,2355.825754,2355.841033,615.1561731,615.1561731,2.003056727,615.1561801,1.99308395,1.5,193.667
5/1/05,1.912783822,2360.369617,2360.355614,2360.369617,615.1970848,615.1970848,1.997381809,615.1970851,1.983821618,1.5,194.5712184
6/1/05,1.919138586,2364.79711,2364.785533,2364.79711,615.225965,615.225965,1.988951695,615.2259566,1.973273758,1.5,195.6112718
7/1/05,1.902882353,2368.849213,2368.838698,2368.849213,615.2096448,615.2096448,1.979307002,615.2096303,1.963349895,1.5,196.6
8/1/05,1.88866184,2372.378547,2372.366048,2372.378547,615.1270525,615.1270525,1.96983254,615.1270378,1.955502051,1.5,197.3889975
9/1/05,1.873783596,2375.745418,2375.729539,2375.745418,615.0055055,615.0055055,1.961432906,615.0054942,1.949616547,1.5,197.9848756
10/1/05,1.866862881,2379.437054,2379.418876,2379.437054,614.8844185,614.8844185,1.954877322,614.8844103,1.945213696,1.5,198.433
11/1/05,1.87813516,2383.794952,2383.777352,2383.794952,614.7937069,614.7937069,1.950451324,614.7936988,1.941786062,1.5,198.7832732
12/1/05,1.887780112,2388.577699,2388.56259,2388.577699,614.7252891,614.7252891,1.946571422,614.7252794,1.938660623,1.5,199.1037445
1/1/06,1.872915702,2393.398149,2393.385797,2393.398149,614.6615844,614.6615844,1.941218096,614.6615733,1.935130068,1.5,199.467
2/1/06,1.868588262,2397.938404,2397.927767,2397.938404,614.5879004,614.5879004,1.933051887,614.5878898,1.930595184,1.5,199.9355394
3/1/06,1.853173694,2402.157539,2402.147637,2402.157539,614.5010986,614.5010986,1.923293699,614.5010893,1.924857477,1.5,200.5315167
4/1/06,1.836341962,2406.083874,2406.074132,2406.083874,614.4009287,614.4009287,1.913748858,614.4009202,1.917823535,1.5,201.267
5/1/06,1.824740523,2409.708767,2409.698874,2409.708767,614.2908978,614.2908978,1.905973589,614.2908884,1.909850418,1.5,202.1072361
6/1/06,1.816543127,2412.875729,2412.865075,2412.875729,614.1895411,614.1895411,1.900758443,614.1895303,1.903043093,1.5,202.8301885
7/1/06,1.812471986,2415.391311,2415.378846,2415.391311,614.1191512,614.1191512,1.898712887,614.1191397,1.899888217,1.5,203.167
8/1/06,1.804384203,2417.323869,2417.308442,2417.323869,614.0949587,614.0949587,1.899892325,614.0949486,1.901770763,1.5,202.9658868
9/1/06,1.81409825,2419.788992,2419.770694,2419.788992,614.1039476,614.1039476,1.902072036,614.1039411,1.905738067,1.5,202.5433589
10/1/06,1.823917456,2424.164076,2424.144576,2424.164076,614.1260402,614.1260402,1.902441975,614.1260395,1.9077194,1.5,202.333
11/1/06,1.830522861,2431.243459,2431.22559,2431.243459,614.1452558,614.1452558,1.898944912,614.1452628,1.904664591,1.5,202.6575131
12/1/06,1.827214189,2439.48925,2439.47535,2439.48925,614.1620016,614.1620016,1.892561803,614.162017,1.897748424,1.5,203.3960795
1/1/07,1.823366416,2446.780498,2446.771998,2446.780498,614.1807816,614.1807816,1.885019337,614.1808052,1.88919468,1.5,204.317
2/1/07,1.812748245,2451.568265,2451.565527,2451.568265,614.2014276,614.2014276,1.877808675,614.2014575,1.88090717,1.5,205.217246
3/1/07,1.800760184,2454.591657,2454.593333,2454.591657,614.2050817,614.2050817,1.871609596,614.2051138,1.873683092,1.5,206.0084712
4/1/07,1.790958012,2457.161789,2457.164665,2457.161789,614.1682134,614.1682134,1.866895065,614.1682413,1.868038142,1.5,206.631
5/1/07,1.780187633,2460.322881,2460.322565,2460.322881,614.0902936,614.0902936,1.863804426,614.0903095,1.864131618,1.5,207.0640214
6/1/07,1.771515128,2464.05156,2464.045253,2464.05156,614.062798,614.062798,1.861167878,614.062798,1.860733349,1.5,207.4421838
7/1/07,1.768648197,2468.057558,2468.044743,2468.057558,614.2002036,614.2002036,1.857504673,614.2001888,1.85628761,1.5,207.939
8/1/07,1.770987535,2472.109356,2472.091416,2472.109356,614.5781085,614.5781085,1.85178019,614.5780843,1.849725995,1.5,208.6766312
9/1/07,1.771127162,2476.210439,2476.189118,2476.210439,615.1165945,615.1165945,1.844663309,615.1165689,1.841824771,1.5,209.5718308
10/1/07,1.769236323,2480.423045,2480.400062,2480.423045,615.6968649,615.6968649,1.837225671,615.6968478,1.833790628,1.5,210.49
11/1/07,1.761897396,2484.699302,2484.676505,2484.699302,616.225576,616.225576,1.830303719,616.2255774,1.82655597,1.5,211.3237128
12/1/07,1.762734584,2488.550902,2488.530886,2488.550902,616.7111983,616.7111983,1.823900486,616.7112203,1.820091873,1.5,212.0742338
1/1/08,1.759099748,2491.37943,2491.365688,2491.37943,617.1876556,617.1876556,1.81781872,617.1876905,1.814140101,1.5,212.77
2/1/08,1.750335469,2492.776312,2492.772193,2492.776312,617.6792102,617.6792102,1.811671789,617.6792436,1.808222648,1.5,213.4662951
3/1/08,1.734553152,2493.092349,2493.096881,2493.092349,618.1714772,618.1714772,1.804309792,618.1715009,1.80097127,1.5,214.3257895
4/1/08,2.017587096,2492.868181,2492.875032,2492.868181,618.6404104,618.6404104,2.093504248,618.6404253,2.089316134,1.75,215.538
5/1/08,1.997688979,2492.380637,2492.380182,2492.380637,619.0774751,619.0774751,2.07885234,619.077489,2.073975704,1.75,217.1322548
6/1/08,1.977350365,2490.851283,2490.838896,2490.851283,619.5361844,619.5361844,2.065803791,619.5362008,2.061020333,1.75,218.4971267
7/1/08,1.963417654,2487.23787,2487.215998,2487.23787,620.0855633,620.0855633,2.060085889,620.085579,2.057593728,1.75,218.861
8/1/08,1.961156724,2480.765878,2480.742119,2480.765878,620.7718447,620.7718447,2.065294364,620.7718519,2.068239865,1.75,217.7344266
9/1/08,1.964922383,2471.731698,2471.711132,2471.731698,621.5500939,621.5500939,2.076831695,621.5500886,2.087198997,1.75,215.7566296
10/1/08,1.978818429,2460.699446,2460.682718,2460.699446,622.3525842,622.3525842,2.087930784,622.3525684,2.105817754,1.75,213.849
11/1/08,2.011770889,2448.20059,2448.185132,2448.20059,623.1257135,623.1257135,2.09323777,623.1256937,2.116859353,1.75,212.7335575
12/1/08,2.024600664,2434.635991,2434.620928,2434.635991,623.8723776,623.8723776,2.094013226,623.87236,2.120834378,1.75,212.3348365
1/1/09,2.021217685,2420.37386,2420.361232,2420.37386,624.6095971,624.6095971,2.093260609,624.6095862,2.120403342,1.75,212.378
2/1/09,2.010356341,2405.944835,2405.93827,2405.944835,625.3518613,625.3518613,2.093274842,625.3518599,2.117902035,1.75,212.6288248
3/1/09,2.006901224,2392.529261,2392.528667,2392.529261,626.1035351,626.1035351,2.093454736,626.1035442,2.1140571,1.75,213.015543
4/1/09,2.002513987,2381.46991,2381.470145,2381.46991,626.8664524,626.8664524,2.092475837,626.8664714,2.109190897,1.75,213.507
5/1/09,1.999178938,2373.701189,2373.694036,2373.701189,627.6372036,627.6372036,2.089354293,627.6372304,2.103607056,1.75,214.0737357
6/1/09,1.989089142,2368.524054,2368.506096,2368.524054,628.3914059,628.3914059,2.08445344,628.391438,2.097538732,1.75,214.6930657
7/1/09,1.985506103,2364.831095,2364.805689,2364.831095,629.099433,629.099433,2.078470049,629.0994677,2.091198366,1.75,215.344
8/1/09,1.979823277,2361.805453,2361.780848,2361.805453,629.7417216,629.7417216,2.072067755,629.7417561,2.084881897,1.75,215.9964176
9/1/09,1.977449826,2359.792464,2359.774282,2359.792464,630.3389598,630.3389598,2.065805051,630.3389906,2.079228824,1.75,216.5836755
10/1/09,1.979009355,2359.428015,2359.417369,2359.428015,630.9218988,630.9218988,2.060204732,630.9219218,2.074952868,1.75,217.03
11/1/09,1.975718976,2361.161513,2361.155842,2361.161513,631.515432,631.515432,2.055714298,631.515443,2.072544948,1.75,217.2821494
12/1/09,1.978619242,2364.696454,2364.692852,2364.696454,632.1210224,632.1210224,2.05251784,632.12102,2.071640516,1.75,217.3770099
1/1/10,1.974123321,2369.549853,2369.545906,2369.549853,632.7342752,632.7342752,2.050737004,632.7342614,2.071669201,1.75,217.374
2/1/10,1.975015909,2375.048106,2375.041794,2375.048106,633.3476747,633.3476747,2.050378945,633.3476544,2.072090888,1.75,217.3297627
3/1/10,1.964824178,2379.755121,2379.744434,2379.755121,633.9412204,633.9412204,2.050979949,633.9411998,2.07247159,1.75,217.2898404
4/1/10,1.961327948,2382.044185,2382.027027,2382.044185,634.4917911,634.4917911,2.051959706,634.4917772,2.072403305,1.75,217.297
5/1/10,1.956885824,2381.028541,2381.003396,2381.028541,634.9934968,634.9934968,2.052691749,634.9934965,2.071511928,1.75,217.3905035
6/1/10,1.958982339,2378.78125,2378.749847,2378.78125,635.509374,635.509374,2.052367663,635.5093907,2.069559487,1.75,217.5955916
7/1/10,1.956301551,2378.115332,2378.083305,2378.115332,636.1196907,636.1196907,2.050137286,636.1197232,2.06634587,1.75,217.934
8/1/10,1.952884062,2381.164069,2381.139511,2381.164069,636.8789236,636.8789236,2.045466096,636.8789663,2.061771168,1.75,218.4175567
9/1/10,1.953563368,2387.341803,2387.329455,2387.341803,637.7383835,637.7383835,2.039036942,637.7384266,2.056114454,1.75,219.0184598
10/1/10,1.949559056,2395.383141,2395.382943,2395.383141,638.62359,638.62359,2.031823976,638.6236196,2.049745429,1.75,219.699
11/1/10,1.949728261,2404.112664,2404.12043,2404.112664,639.4753929,639.4753929,2.024646187,639.4753942,2.042957484,1.75,220.4289734
12/1/10,1.9504215,2412.714848,2412.724976,2412.714848,640.2959633,640.2959633,2.017774142,640.2959343,2.035760987,1.75,221.2081987
1/1/11,1.944272149,2420.464144,2420.470292,2420.464144,641.1028024,641.1028024,2.011340538,641.1027574,2.028098129,1.75,222.044
2/1/11,1.934759384,2426.859878,2426.855542,2426.859878,641.9125404,641.9125404,2.005418678,641.9125046,2.020046554,1.75,222.929031
3/1/11,1.920698689,2432.300884,2432.281709,2432.300884,642.7383227,642.7383227,1.999856482,642.7383103,2.012209681,1.75,223.7972639
4/1/11,2.187318704,2437.410873,2437.37523,2437.410873,643.5924234,643.5924234,2.279371282,643.5924325,2.291775553,2,224.568
5/1/11,2.173352199,2442.633473,2442.583161,2442.633473,644.4738377,644.4738377,2.273267783,644.4738539,2.285539627,2,225.1807172
6/1/11,2.169574053,2447.69198,2447.635031,2447.69198,645.3284447,645.3284447,2.267640108,645.3284564,2.280729828,2,225.6555977
7/1/11,2.163835867,2452.129604,2452.080987,2452.129604,646.0888445,646.0888445,2.263005666,646.0888466,2.276921744,2,226.033
8/1/11,2.156099785,2455.746059,2455.724075,2455.746059,646.7110025,646.7110025,2.25966437,646.7109956,2.273676507,2,226.3556187
9/1/11,2.151788601,2459.367068,2459.378933,2459.367068,647.2443453,647.2443453,2.257074521,647.2443324,2.270467992,2,226.6754934
10/1/11,2.156160143,2464.074852,2464.113101,2464.074852,647.7616646,647.7616646,2.254491874,647.7616507,2.26675293,2,227.047
11/1/11,2.162507972,2470.5489,2470.594682,2470.5489,648.3192146,648.3192146,2.251353336,648.3192048,2.262249363,2,227.4989932
12/1/11,2.171304071,2477.857754,2477.894046,2477.857754,648.9070986,648.9070986,2.247795776,648.9070932,2.257691781,2,227.9582434
1/1/12,2.162464604,2484.667222,2484.682129,2484.667222,649.4988819,649.4988819,2.24412772,649.498875,2.254055397,2,228.326
2/1/12,2.154144276,2489.994024,2489.980556,2489.994024,650.0751053,650.0751053,2.240648252,650.0750874,2.251970282,2,228.5374086
3/1/12,2.140443929,2494.258531,2494.213709,2494.258531,650.6442103,650.6442103,2.237630381,650.6441789,2.250731439,2,228.6631997
4/1/12,2.136525209,2498.232027,2498.156661,2498.232027,651.2216135,651.2216135,2.235338968,651.2215761,2.249307072,2,228.808
5/1/12,2.133962921,2502.436402,2502.33698,2502.436402,651.8140791,651.8140791,2.233800601,651.8140496,2.24687535,2,229.0556317
6/1/12,2.136042725,2506.395971,2506.292222,2506.395971,652.3937619,652.3937619,2.232095498,652.3937474,2.243436899,2,229.4066985
7/1/12,2.139348295,2509.385652,2509.31244,2509.385652,652.9241643,652.9241643,2.229073827,652.9241616,2.239197761,2,229.841
8/1/12,2.127059399,2510.977244,2510.975194,2510.977244,653.3801568,653.3801568,2.223964799,653.3801554,2.234388971,2,230.3356574
9/1/12,2.118018181,2511.930058,2512.008073,2511.930058,653.7820826,653.7820826,2.217465918,653.782076,2.229342293,2,230.8570802
10/1/12,2.120325472,2513.300283,2513.426172,2513.300283,654.1616527,654.1616527,2.21062531,654.1616415,2.22440972,2,231.369
11/1/12,2.120258765,2515.96019,2516.072876,2515.96019,654.5443989,654.5443989,2.204456916,654.5443891,2.22000311,2,231.8282574
12/1/12,2.126363116,2520.046374,2520.104726,2520.046374,654.9311349,654.9311349,2.199910631,654.9311314,2.216791435,2,232.1641289
1/1/13,2.380404581,2525.511511,2525.506551,2525.511511,655.3164949,655.3164949,2.472654452,655.3164998,2.49244243,2.25,232.299
2/1/13,2.367147802,2532.144747,2532.091924,2532.144747,655.6980343,655.6980343,2.473686477,655.6980469,2.493459182,2.25,232.204276
3/1/13,2.363872769,2539.081103,2538.989392,2539.081103,656.084993,656.084993,2.475840178,656.0850096,2.495144445,2.25,232.0474413
4/1/13,2.369616982,2545.292066,2545.156245,2545.292066,656.4895317,656.4895317,2.47630909,656.4895455,2.495170695,2.25,232.045
5/1/13,2.366815273,2550.101596,2549.91371,2550.101596,656.9156514,656.9156514,2.473165575,656.9156542,2.491941329,2.25,232.3457127
6/1/13,2.360910004,2554.243532,2554.038763,2554.243532,657.334713,657.334713,2.468016382,657.3347018,2.486786222,2.25,232.8273653
7/1/13,2.357102469,2558.804184,2558.672315,2558.804184,657.7099173,657.7099173,2.463329277,657.7098959,2.481748324,2.25,233.3
8/1/13,2.354056136,2564.558697,2564.613789,2564.558697,658.0164926,658.0164926,2.460787222,658.0164692,2.478290978,2.25,233.6254657
9/1/13,2.346361178,2571.037555,2571.296652,2571.037555,658.2777762,658.2777762,2.459064022,658.2777547,2.475669634,2.25,233.8728383
10/1/13,2.359458939,2577.46008,2577.812882,2577.46008,658.5291327,658.5291327,2.456097452,658.5291105,2.472601923,2.25,234.163
11/1/13,2.356635403,2583.264299,2583.516229,2583.264299,658.7982448,658.7982448,2.450552588,658.7982151,2.468161132,2.25,234.5843132
12/1/13,2.357487251,2588.763077,2588.807532,2588.763077,659.0820673,659.0820673,2.443930729,659.0820296,2.462799029,2.25,235.0950594
1/1/14,2.59610125,2594.487985,2594.349401,2594.487985,659.3698732,659.3698732,2.709339904,659.3698353,2.730335223,2.5,235.621
2/1/14,2.601884418,2600.885667,2600.683876,2600.885667,659.6526178,659.6526178,2.706138758,659.6525927,2.724796941,2.5,236.0999111
3/1/14,2.592356455,2608.063052,2607.870714,2608.063052,659.9279862,659.9279862,2.704964869,659.9279774,2.719984643,2.5,236.5176279
4/1/14,2.592216859,2616.042138,2615.8491,2616.042138,660.1953458,660.1953458,2.704267711,660.1953439,2.715915412,2.5,236.872
5/1/14,2.579911953,2624.683657,2624.430611,2624.683657,660.4574546,660.4574546,2.702919612,660.4574419,2.712630782,2.5,237.1588201
6/1/14,2.578678018,2633.203268,2632.916389,2633.203268,660.7306323,660.7306323,2.701460839,660.7306015,2.7102671,2.5,237.3656514
7/1/14,2.577218564,2640.655362,2640.479967,2640.655362,661.0345892,661.0345892,2.700845326,661.0345481,2.708984898,2.5,237.478
8/1/14,2.581394235,2646.381045,2646.522755,2646.381045,661.381617,661.381617,2.701794379,661.381584,2.709037358,2.5,237.4734013
9/1/14,2.581404123,2650.868282,2651.357676,2650.868282,661.7543339,661.7543339,2.704105858,661.7543189,2.711045399,2.5,237.2975074
10/1/14,2.587092131,2654.891752,2655.525531,2654.891752,662.1279397,662.1279397,2.707347889,662.1279394,2.715731973,2.5,236.888
11/1/14,2.598243132,2659.077363,2659.498949,2659.077363,662.4834689,662.4834689,2.710946237,662.4834706,2.72310878,2.5,236.2462786
12/1/14,2.611351131,2663.455944,2663.47788,2663.455944,662.8252954,662.8252954,2.713756746,662.825291,2.730246981,2.5,235.6286153
1/1/15,2.869195475,2667.90955,2667.594102,2667.90955,663.1636279,663.1636279,2.985934139,663.1636174,3.006763175,2.75,235.355
2/1/15,2.859632966,2672.311426,2671.902108,2672.311426,663.5065037,663.5065037,2.983559418,663.5064935,3.003122769,2.75,235.640299
3/1/15,2.855150454,2676.499559,2676.147248,2676.499559,663.8532741,663.8532741,2.979265554,663.85327,2.995006313,2.75,236.2788833
4/1/15,2.851723733,2680.303124,2679.997585,2680.303124,664.2011188,664.2011188,2.974836169,664.2011244,2.986397481,2.75,236.96
5/1/15,2.839631549,2683.719622,2683.349603,2683.719622,664.5479436,664.5479436,2.97161186,664.5479599,2.980410413,2.75,237.4360068
6/1/15,2.834788652,2687.419864,2687.013467,2687.419864,664.8945588,664.8945588,2.969227919,664.8945829,2.976953751,2.75,237.7117035
7/1/15,2.838185636,2692.242989,2692.027763,2692.242989,665.2425007,665.2425007,2.966900805,665.2425257,2.975160275,2.75,237.855
8/1/15,2.83657838,2698.719662,2699.024423,2698.719662,665.5925683,665.5925683,2.964188259,665.5925849,2.97432885,2.75,237.9214885
9/1/15,2.830729475,2706.146658,2707.008768,2706.146658,665.9426106,665.9426106,2.961992664,665.9426149,2.974378861,2.75,237.9174881
10/1/15,2.834756133,2713.512278,2714.579466,2713.512278,666.2897392,666.2897392,2.961546834,666.2897349,2.975385441,2.75,237.837
11/1/15,2.840251677,2719.915337,2720.583204,2719.915337,666.632397,666.632397,2.963430881,666.632393,2.977100759,2.75,237.6999653
12/1/15,2.851921205,2724.896709,2724.858748,2724.896709,666.974352,666.974352,2.965609572,666.9743544,2.977976241,2.75,237.6300849
1/1/16,2.847528443,2728.107779,2727.492886,2728.107779,667.3207036,667.3207036,2.965383075,667.3207136,2.976136242,2.75,237.777
2/1/16,2.841710589,2729.585013,2728.838546,2729.585013,667.6744223,667.6744223,2.960953861,667.6744368,2.970436611,2.75,238.233243
3/1/16,2.834832013,2730.905192,2730.313229,2730.905192,668.0299625,668.0299625,2.954125007,668.0299774,2.962606202,2.75,238.8629129
4/1/16,2.82283936,2734.030177,2733.600579,2734.030177,668.3796496,668.3796496,2.947571122,668.3796605,2.955058596,2.75,239.473
5/1/16,2.815410046,2740.181529,2739.735668,2740.181529,668.7181719,668.7181719,2.943185862,668.7181749,2.94955356,2.75,239.9199515
6/1/16,2.809381833,2747.619619,2747.159287,2747.619619,669.0496686,669.0496686,2.939899979,669.0496648,2.945402965,2.75,240.2580413
